"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"31","BEL-49_DRe-I","TR16986_c0_g1_i1","C","LTR/Pao",5845,5,964,960,30.6,3.3,3.5,"TR16986_c0_g1","1"
"32","BEL-50_DRe-I","TR8827_c0_g1_i1","C","LTR/Pao",5783,3,221,219,27.6,6.1,2,"TR8827_c0_g1","1"
"33","BEL-52_DRe-I","TR7664_c0_g1_i1","+","LTR/Pao",5841,19,326,308,32.9,1.6,10.2,"TR7664_c0_g1","1"
"34","BEL-52_DRe-I","TR10050_c0_g1_i1","+","LTR/Pao",5841,19,646,628,32,1.6,2.1,"TR10050_c0_g1","1"
"35","BEL-52_DRe-I","TR52153_c0_g1_i1","+","LTR/Pao",5841,7,616,610,30.6,1.5,1.5,"TR52153_c0_g1","1"
"36","BEL-52_DRe-I","TR21184_c0_g1_i1","C","LTR/Pao",5841,3,503,501,28.6,0.6,1,"TR21184_c0_g1","1"
"37","BEL-52_DRe-I","TR22972_c0_g1_i1","+","LTR/Pao",5841,6,371,366,28.9,1.9,1.9,"TR22972_c0_g1","1"
"38","BEL-52_DRe-I","TR18187_c0_g1_i1","+","LTR/Pao",5841,16,1042,1027,30.8,1.1,1.1,"TR18187_c0_g1","1"
"39","BEL-55_DRe-I","TR53856_c0_g2_i1","C","LTR/Pao",5779,86,276,191,30.7,0,2.7,"TR53856_c0_g2","1"
"40","BEL-55_DRe-I","TR53856_c0_g1_i1","C","LTR/Pao",5779,3,1375,1373,32.85,1.15,2.2,"TR53856_c0_g1","1"
"41","BEL-57_DRe-I","TR14258_c0_g2_i1","C","LTR/Pao",5847,2,670,669,32.4,4.1,3.7,"TR14258_c0_g2","1"
"42","BEL-57_DRe-I","TR41036_c0_g1_i1","C","LTR/Pao",5847,2491,2590,100,27.7,0,9.9,"TR41036_c0_g1","1"
"43","BEL-57_DRe-I","TR30647_c0_g1_i1","C","LTR/Pao",5847,26,644,619,32.9,0.65,0.65,"TR30647_c0_g1","1"
"44","BEL-57_DRe-I","TR4039_c0_g1_i1","+","LTR/Pao",5847,11,413,403,26.8,1.2,1,"TR4039_c0_g1","1"
"45","BEL-57_DRe-I","TR14258_c0_g1_i1","C","LTR/Pao",5847,2,670,669,32.2,4.1,3.7,"TR14258_c0_g1","1"
"46","BEL-57_DRe-I","TR21533_c0_g1_i1","C","LTR/Pao",5847,3,430,428,28.7,1.9,1.6,"TR21533_c0_g1","1"
"47","BEL-58_DRe-I","TR34536_c0_g1_i1","+","LTR/Pao",6101,388,743,356,29.4,1.1,0.6,"TR34536_c0_g1","1"
"48","BEL-58_DRe-I","TR34536_c0_g2_i1","+","LTR/Pao",6101,1262,1617,356,29.4,1.1,0.6,"TR34536_c0_g2","1"
"49","BEL-60_DRe-I","TR8503_c0_g1_i1","+","LTR/Pao",5782,19,281,263,31.9,0.4,0,"TR8503_c0_g1","1"
"50","BEL-60_DRe-I","TR23623_c0_g1_i1","C","LTR/Pao",5782,1,211,211,25.9,4.7,4.7,"TR23623_c0_g1","1"
"51","BEL-60_DRe-I","TR27309_c0_g1_i1","C","LTR/Pao",5782,9,262,254,33.3,2,2,"TR27309_c0_g1","1"
"52","BEL-60_DRe-I","TR36142_c0_g1_i1","+","LTR/Pao",5782,4,259,256,28.1,1.9,0,"TR36142_c0_g1","1"
"53","BEL-60_DRe-I","TR53670_c1_g1_i1","+","LTR/Pao",5782,7,260,254,26,0,0,"TR53670_c1_g1","1"
"54","BEL-61_DRe-I","TR50153_c0_g1_i1","+","LTR/Pao",6702,25,344,320,28.5,3.4,3.4,"TR50153_c0_g1","1"
"55","BEL-61_DRe-I","TR39322_c0_g1_i1","+","LTR/Pao",6702,59,291,233,25.3,3.2,2,"TR39322_c0_g1","1"
"56","BEL-61_DRe-I","TR19812_c1_g1_i1","+","LTR/Pao",6702,2,1143,1142,31.3,3.1,3.4,"TR19812_c1_g1","1"
"57","BEL-61_DRe-I","TR31330_c0_g2_i1","C","LTR/Pao",6702,684,805,122,27.1,0.8,0,"TR31330_c0_g2","1"
"58","BEL-61_DRe-I","TR31330_c0_g1_i1","C","LTR/Pao",6702,684,805,122,27.1,0.8,0,"TR31330_c0_g1","1"
"59","BEL-62_DRe-I","TR37820_c0_g1_i1","C","LTR/Pao",6254,8,277,270,28.2,0.4,0.4,"TR37820_c0_g1","1"
"60","BEL-62_DRe-I","TR39174_c0_g1_i1","+","LTR/Pao",6254,8,1387,1380,30.5,1.3,2.4,"TR39174_c0_g1","1"
"61","BEL-62_DRe-I","TR18682_c0_g1_i1","+","LTR/Pao",6254,1,468,468,27.4,0,0,"TR18682_c0_g1","1"
"62","BEL-62_DRe-I","TR30872_c0_g1_i1","C","LTR/Pao",6254,5,246,242,29.3,0,0,"TR30872_c0_g1","1"
"63","BEL-62_DRe-I","TR6626_c0_g1_i1","C","LTR/Pao",6254,6,486,481,35.8,0.8,4.8,"TR6626_c0_g1","1"
"64","BEL-62_DRe-I","TR38531_c0_g1_i1","C","LTR/Pao",6254,1,351,351,32,0.3,0.3,"TR38531_c0_g1","1"
"65","BEL-62_DRe-I","TR28113_c0_g1_i1","C","LTR/Pao",6254,4,238,235,29.5,0.4,0.4,"TR28113_c0_g1","1"
"66","BEL-62_DRe-I","TR42494_c1_g1_i1","C","LTR/Pao",6254,3,550,548,28.1,0.9,2,"TR42494_c1_g1","1"
"67","BEL-62_DRe-I","TR17327_c0_g1_i1","C","LTR/Pao",6254,6,441,436,29.9,0.9,0.9,"TR17327_c0_g1","1"
"68","BEL-62_DRe-I","TR31710_c0_g1_i1","C","LTR/Pao",6254,4,572,569,30.7,1.4,1.4,"TR31710_c0_g1","1"
"69","BEL-62_DRe-I","TR20181_c0_g1_i1","+","LTR/Pao",6254,24,268,245,31.9,1.6,1.6,"TR20181_c0_g1","1"
"70","BEL-62_DRe-I","TR48336_c0_g1_i1","+","LTR/Pao",6254,24,168,145,25.5,2.1,2.8,"TR48336_c0_g1","1"
"71","BEL-62_DRe-LTR","TR42494_c0_g1_i1","C","LTR/Pao",696,57,195,139,22,1.4,24.8,"TR42494_c0_g1","1"
"72","BEL-63_DRe-I","TR12704_c4_g1_i1","+","LTR/Pao",6782,107,674,568,32.5,1.1,0.9,"TR12704_c4_g1","1"
"73","BEL-63_DRe-I","TR26881_c0_g1_i1","+","LTR/Pao",6782,16,354,339,28,9.1,4.2,"TR26881_c0_g1","1"
"74","BEL-65_DRe-I","TR34673_c0_g1_i1","+","LTR/Pao",6502,8,230,223,34.2,0.5,0.5,"TR34673_c0_g1","1"
"75","BEL-65_DRe-I","TR55805_c0_g1_i1","C","LTR/Pao",6502,63,899,837,34.8,1.95,1.4,"TR55805_c0_g1","1"
"76","BEL-65_DRe-I","TR46512_c0_g1_i1","C","LTR/Pao",6502,4,1295,1292,31.8,3.1,3.1,"TR46512_c0_g1","1"
"77","BEL-66_DR-I","TR19151_c0_g1_i1","+","LTR/Pao",5811,83,312,230,27.3,0.4,1.3,"TR19151_c0_g1","1"
"78","BEL-66_DR-I","TR56809_c0_g1_i1","+","LTR/Pao",5811,17,388,372,29.9,3.5,4.6,"TR56809_c0_g1","1"
"79","BEL-66_DR-I","TR31344_c0_g1_i1","C","LTR/Pao",5811,16,388,373,30.9,0.3,0.3,"TR31344_c0_g1","1"
"80","BEL-66_DR-I","TR8818_c0_g1_i1","C","LTR/Pao",5811,1,156,156,29.6,5.1,7.2,"TR8818_c0_g1","1"
"81","BEL-71_DR-I","TR7198_c0_g1_i1","+","LTR/Pao",4215,1,570,570,17.4,1.05,5.25,"TR7198_c0_g1","1"
"82","BEL-71_DR-I","TR36845_c0_g1_i1","C","LTR/Pao",4215,5,406,402,27.6,1,3.6,"TR36845_c0_g1","1"
"83","BEL10-I_DR","TR8812_c0_g1_i1","C","LTR/Pao",6313,1,232,232,27.7,0.4,0.4,"TR8812_c0_g1","1"
"84","BEL11-I_DR","TR46232_c0_g2_i1","C","LTR/Pao",5999,313,1702,1390,34.1,2.2,1.9,"TR46232_c0_g2","1"
"85","BEL11-I_DR","TR46232_c2_g1_i1","C","LTR/Pao",5999,1959,5045,3087,33.6,2.4,2.7,"TR46232_c2_g1","1"
"86","BEL11-I_DR","TR46232_c0_g1_i1","C","LTR/Pao",5999,6,257,252,34,0.8,0.8,"TR46232_c0_g1","1"
"87","BEL14-I_DR","TR43821_c0_g1_i1","C","LTR/Pao",6159,2,311,310,33.5,1.2,1.2,"TR43821_c0_g1","1"
"88","BEL15-I_DR","TR34727_c0_g1_i1","+","LTR/Pao",6132,4,431,428,33.7,3,3.5,"TR34727_c0_g1","1"
"89","BEL15-I_DR","TR2648_c0_g1_i1","C","LTR/Pao",6132,302,687,386,34,3.1,3.9,"TR2648_c0_g1","1"
"90","BEL15-I_DR","TR17886_c0_g1_i1","C","LTR/Pao",6132,3,321,319,28.3,5.5,3.7,"TR17886_c0_g1","1"
"91","BEL18-I_DR","TR20942_c0_g1_i1","C","LTR/Pao",6170,11,251,241,30.8,0.4,0.4,"TR20942_c0_g1","1"
"92","BEL18-LTR_DR","TR4748_c0_g1_i1","C","LTR/Pao",414,26,154,129,21.5,5.4,9.7,"TR4748_c0_g1","1"
"93","BEL2-I_DR","TR13612_c0_g1_i1","C","LTR/Pao",5897,3,297,295,29.2,5.1,4.4,"TR13612_c0_g1","1"
"94","BEL20-I_DR","TR33972_c0_g1_i1","C","LTR/Pao",5825,11,456,446,29.7,1.8,1.8,"TR33972_c0_g1","1"
"95","BEL20-I_DR","TR23183_c0_g1_i1","+","LTR/Pao",5825,3,297,295,33.7,1.7,2.4,"TR23183_c0_g1","1"
"96","BEL20-I_DR","TR30739_c0_g1_i1","C","LTR/Pao",5825,47,1161,1115,30,1.2,1.6,"TR30739_c0_g1","1"
"97","BEL20-I_DR","TR45440_c0_g1_i1","+","LTR/Pao",5825,4,496,493,32.3,1.4,1.4,"TR45440_c0_g1","1"
"98","BEL20-I_DR","TR30739_c0_g2_i1","C","LTR/Pao",5825,109,1162,1054,29.9,1.1,1.1,"TR30739_c0_g2","1"
"99","BEL21-I_DR","TR30926_c0_g1_i1","+","LTR/Pao",6071,4,311,308,30.2,0,0,"TR30926_c0_g1","1"
"100","BEL22-LTR_DR","TR38356_c1_g1_i1","+","LTR/Pao",704,229,358,130,26.1,8.5,0,"TR38356_c1_g1","1"
"101","BEL22-LTR_DR","TR27786_c1_g1_i1","C","LTR/Pao",704,287,416,130,16.4,0,1.6,"TR27786_c1_g1","1"
"102","BEL23-I_DR","TR36384_c0_g1_i1","+","LTR/Pao",5940,2,314,313,34.3,0.3,0.3,"TR36384_c0_g1","1"
"103","BEL25-I_DR","TR2482_c0_g1_i1","+","LTR/Pao",5826,1,417,417,34.4,2.9,3.1,"TR2482_c0_g1","1"
"104","BEL25-I_DR","TR9566_c0_g1_i1","C","LTR/Pao",5826,7,243,237,27.6,2.1,2.1,"TR9566_c0_g1","1"
"105","BEL25-I_DR","TR1313_c0_g1_i1","C","LTR/Pao",5826,10,124,115,21.9,2.8,3.4,"TR1313_c0_g1","1"
"106","BEL25-I_DR","TR28353_c0_g1_i1","C","LTR/Pao",5826,38,328,291,30.8,2.1,2.8,"TR28353_c0_g1","1"
"107","BEL25-I_DR","TR16728_c0_g1_i1","+","LTR/Pao",5826,3,251,249,30,2.9,5.7,"TR16728_c0_g1","1"
"108","BEL29-I_DR","TR49560_c0_g1_i1","C","LTR/Pao",6439,12,252,241,27.6,1.4,1.4,"TR49560_c0_g1","1"
"109","BEL30-I_DR","TR13110_c0_g1_i1","C","LTR/Pao",6648,32,217,186,29.6,9.7,0,"TR13110_c0_g1","1"
"110","BEL31-I_DR","TR38371_c0_g1_i1","C","LTR/Pao",6749,3,332,330,20.6,0,0,"TR38371_c0_g1","1"
"111","BEL31-I_DR","TR26829_c0_g2_i1","+","LTR/Pao",6749,1,995,995,20.6,0.4,0.7,"TR26829_c0_g2","1"
"112","BEL31-I_DR","TR26829_c0_g1_i1","+","LTR/Pao",6749,1,995,995,20.6,0.4,0.7,"TR26829_c0_g1","1"
"113","BEL31-I_DR","TR58600_c0_g1_i1","+","LTR/Pao",6749,3,659,657,22.4,1.2,0.8,"TR58600_c0_g1","1"
"114","BEL31-I_DR","TR36082_c0_g1_i1","+","LTR/Pao",6749,3,242,240,20.8,0,0,"TR36082_c0_g1","1"
"115","BEL31-I_DR","TR13890_c0_g1_i1","C","LTR/Pao",6749,70,262,193,23.9,6.2,0.5,"TR13890_c0_g1","1"
"116","BEL32-I_DR","TR18837_c0_g1_i1","C","LTR/Pao",6873,206,1626,1421,30.5,1.8,2,"TR18837_c0_g1","1"
"117","BEL34-I_DR","TR53670_c0_g1_i1","C","LTR/Pao",6028,3,175,173,32.1,4.6,2.8,"TR53670_c0_g1","1"
"118","BEL35-I_DR","TR46232_c2_g1_i1","C","LTR/Pao",7317,4,1004,1001,33.75,1.3,1.3,"TR46232_c2_g1","1"
"119","BEL36-I_DR","TR54897_c0_g1_i1","+","LTR/Pao",5833,1,246,246,27.3,1.6,1.6,"TR54897_c0_g1","1"
"120","BEL5-I_DR","TR7707_c0_g1_i1","+","LTR/Pao",6716,15,315,301,30.9,4,2.3,"TR7707_c0_g1","1"
"121","BEL7-I_DR","TR59296_c0_g1_i1","+","LTR/Pao",6067,4,273,270,27.7,3.9,4.8,"TR59296_c0_g1","1"
"122","BEL8-I_DR","TR47371_c0_g1_i1","+","LTR/Pao",6706,1,109,109,25.2,1.8,1.8,"TR47371_c0_g1","1"
"123","BEL8-I_DR","TR6697_c0_g1_i1","+","LTR/Pao",6706,2,887,886,29.8,1.5,2.4,"TR6697_c0_g1","1"
"124","BEL9-I_DR","TR26677_c0_g1_i1","C","LTR/Pao",6001,3,333,331,25.9,0.9,0.9,"TR26677_c0_g1","1"
"125","BEL9-I_DR","TR17559_c0_g1_i1","C","LTR/Pao",6001,114,201,88,30.7,0,0,"TR17559_c0_g1","1"
"126","BovB-1_DR","TR39107_c0_g1_i1","+","LINE/RTE-BovB",1086,798,1457,660,27,0.3,0.1,"TR39107_c0_g1","1"
"127","CATCH2I_DR","TR43635_c0_g1_i1","C","LTR/Pao",5825,36,303,268,30,2.6,1.9,"TR43635_c0_g1","1"
"128","CATCH3I_DR","TR49392_c0_g1_i2","+","LTR/Pao",6373,1081,1177,97,23.1,5.2,2,"TR49392_c0_g1","2"
"129","CATCH3I_DR","TR30372_c1_g1_i1","C","LTR/Pao",6373,25,380,356,32.1,1.1,1.1,"TR30372_c1_g1","1"
"130","CATCH3I_DR","TR16362_c0_g1_i1","+","LTR/Pao",6373,181,533,353,32.3,2.5,2.5,"TR16362_c0_g1","1"
"131","CATCH3I_DR","TR19671_c0_g1_i1","C","LTR/Pao",6373,24,302,279,30.6,0.4,1.4,"TR19671_c0_g1","1"
"132","Chaplin1_DR","TR10470_c0_g1_i1","+","DNA/hAT-Charlie",2920,221,385,165,30,10.3,1.1,"TR10470_c0_g1","1"
"133","Chaplin1_DR","TR10470_c0_g2_i1","+","DNA/hAT-Charlie",2920,220,366,147,27.4,8.8,0.6,"TR10470_c0_g2","1"
"134","Chaplin1_DR","TR25724_c0_g1_i1","+","DNA/hAT-Charlie",2920,95,225,131,31.2,3,4.7,"TR25724_c0_g1","1"
"135","Copia-7-I_DR","TR56454_c0_g1_i1","C","LTR/Gypsy?",3222,3,257,255,26.7,3.5,10.5,"TR56454_c0_g1","1"
"136","Copia-7-I_DR","TR49716_c1_g1_i2","C","LTR/Gypsy?",3222,1072,1177,106,25.2,7.5,2.7,"TR49716_c1_g1","2"
"137","Copia1-I_DR","TR23597_c0_g1_i1","C","LTR/Copia",4057,166,386,221,21.7,0,0,"TR23597_c0_g1","1"
"138","Copia1-I_DR","TR50540_c0_g1_i1","+","LTR/Copia",4057,59,253,195,24.5,4.6,1.5,"TR50540_c0_g1","1"
"139","Copia1-I_DR","TR51454_c0_g1_i1","C","LTR/Copia",4057,8,308,301,27.7,4,0.3,"TR51454_c0_g1","1"
"140","Copia3-I_DR","TR1229_c0_g1_i1","C","LTR/Copia",4164,10,176,167,17.4,1.2,0,"TR1229_c0_g1","1"
"141","Copia4-I_DR","TR57091_c0_g1_i1","+","LTR/Copia",4207,4,405,402,28.9,5,4.1,"TR57091_c0_g1","1"
"142","Copia4-I_DR","TR3895_c0_g1_i1","C","LTR/Copia",4207,6,295,290,37.6,0,0,"TR3895_c0_g1","1"
"143","Copia4-I_DR","TR57091_c0_g2_i1","+","LTR/Copia",4207,61,230,170,22.2,4.7,4.7,"TR57091_c0_g2","1"
"144","Copia5-I_DR","TR6698_c0_g2_i1","C","LTR/Copia",4425,1,213,213,19.1,11.7,0,"TR6698_c0_g2","1"
"145","Copia5-I_DR","TR6698_c0_g1_i1","C","LTR/Copia",4425,3,343,341,27,3.2,0,"TR6698_c0_g1","1"
"146","Copia5-I_DR","TR28925_c0_g1_i3","+","LTR/Copia",4425,1136,1342,207,19.1,7.3,0.85,"TR28925_c0_g1","3"
"147","Copia5-I_DR","TR54120_c0_g1_i1","C","LTR/Copia",4425,1,400,400,26.1,0.2,0.2,"TR54120_c0_g1","1"
"148","Copia5-I_DR","TR53619_c0_g1_i1","+","LTR/Copia",4425,4,1020,1017,25.15,0.5,0.5,"TR53619_c0_g1","1"
"149","Copia5-I_DR","TR53619_c1_g1_i1","+","LTR/Copia",4425,3,243,241,24.9,0,0,"TR53619_c1_g1","1"
"150","Copia5-I_DR","TR37959_c0_g1_i1","C","LTR/Copia",4425,79,341,263,23.3,0.4,0.4,"TR37959_c0_g1","1"
"151","Copia5-I_DR","TR27839_c0_g1_i1","C","LTR/Copia",4425,2,1000,999,25.7,0.4,0.4,"TR27839_c0_g1","1"
"152","Copia5-I_DR","TR10315_c0_g1_i1","+","LTR/Copia",4425,7,404,398,24.9,3.8,0,"TR10315_c0_g1","1"
"153","CR1-10_DR","TR54436_c0_g1_i1","+","LINE/L2",2284,26,278,253,33.2,3.6,1.2,"TR54436_c0_g1","1"
"154","CR1-10_DR","TR5008_c0_g1_i1","C","LINE/L2",2284,414,537,124,24.6,0,14.8,"TR5008_c0_g1","1"
"155","CR1-10_DR","TR31076_c0_g1_i1","+","LINE/L2",2284,42,159,118,15.4,9.3,17.3,"TR31076_c0_g1","1"
"156","CR1-12_DR","TR11847_c0_g1_i1","C","LINE/L2",1740,10,308,299,29.1,10.4,1.2,"TR11847_c0_g1","1"
"157","CR1-12_DR","TR32893_c0_g1_i1","+","LINE/L2",1740,117,245,129,17.9,2.9,2.5,"TR32893_c0_g1","1"
"158","CR1-12_DR","TR42792_c1_g1_i1","C","LINE/L2",1740,3,505,503,30.4,1.4,1.5,"TR42792_c1_g1","1"
"159","CR1-12_DR","TR3039_c0_g1_i1","C","LINE/L2",1740,101,215,115,27.7,2.6,2.6,"TR3039_c0_g1","1"
"160","CR1-12_DR","TR49604_c0_g1_i1","C","LINE/L2",1740,23,177,155,23.7,12.3,7.4,"TR49604_c0_g1","1"
"161","CR1-12_DR","TR8968_c0_g1_i1","+","LINE/L2",1740,1,266,266,30,6,4.8,"TR8968_c0_g1","1"
"162","CR1-12_DR","TR34587_c0_g1_i1","C","LINE/L2",1740,359,626,268,30.8,1.5,1.9,"TR34587_c0_g1","1"
"163","CR1-12_DR","TR35733_c0_g1_i1","+","LINE/L2",1740,60,665,606,27.1,7.9,6.2,"TR35733_c0_g1","1"
"164","CR1-12_DR","TR8344_c1_g1_i2","+","LINE/L2",1740,379,1000,622,31,5.5,4.7,"TR8344_c1_g1","2"
"165","CR1-12_DR","TR29227_c0_g1_i1","C","LINE/L2",1740,158,651,494,35.5,2.4,2,"TR29227_c0_g1","1"
"166","CR1-22_DR","TR50497_c0_g1_i1","+","LINE/L2",1721,204,325,122,24.2,4.1,8.6,"TR50497_c0_g1","1"
"167","CR1-22_DR","TR41925_c0_g1_i1","+","LINE/L2",1721,4,553,550,29.6,8.6,1.5,"TR41925_c0_g1","1"
"168","CR1-22_DR","TR31322_c0_g1_i1","C","LINE/L2",1721,1,488,488,28.4,2,11.4,"TR31322_c0_g1","1"
"169","CR1-22_DR","TR10295_c0_g1_i1","C","LINE/L2",1721,9,412,404,30.8,2.6,4.6,"TR10295_c0_g1","1"
"170","CR1-22_DR","TR39692_c2_g1_i8","C","LINE/L2",1721,3859,4688,830,26.7,8.8,3,"TR39692_c2_g1","8"
"171","CR1-22_DR","TR15474_c7_g1_i1","+","LINE/L2",1721,202,345,144,29.2,0,0,"TR15474_c7_g1","1"
"172","CR1-22_DR","TR54436_c0_g1_i1","+","LINE/L2",1721,393,542,150,16.9,10,13,"TR54436_c0_g1","1"
"173","CR1-24_DR","TR38991_c0_g1_i1","C","LINE/L2",2247,43,393,351,29.8,4,5.2,"TR38991_c0_g1","1"
"174","CR1-24_DR","TR53901_c0_g2_i1","C","LINE/L2",2247,74,248,175,19.9,7.2,4.5,"TR53901_c0_g2","1"
"175","CR1-24_DR","TR57566_c0_g1_i1","+","LINE/L2",2247,83,252,170,23.4,5.9,7.1,"TR57566_c0_g1","1"
"176","CR1-24_DR","TR44006_c0_g1_i1","+","LINE/L2",2247,122,228,107,27.9,7.5,0,"TR44006_c0_g1","1"
"177","CR1-24_DR","TR20296_c0_g1_i1","+","LINE/L2",2247,2,302,301,31,3.3,3.7,"TR20296_c0_g1","1"
"178","CR1-24_DR","TR52358_c0_g1_i1","+","LINE/L2",2247,40,238,199,36.4,1.5,2,"TR52358_c0_g1","1"
"179","CR1-24_DR","TR12557_c0_g1_i1","+","LINE/L2",2247,146,281,136,22.3,2.9,11.1,"TR12557_c0_g1","1"
"180","CR1-24_DR","TR53901_c0_g1_i1","C","LINE/L2",2247,74,247,174,20.1,7.2,4.3,"TR53901_c0_g1","1"
"181","CR1-24_DR","TR14157_c0_g1_i1","+","LINE/L2",2247,412,1640,1229,29.4,4.1,2.75,"TR14157_c0_g1","1"
"182","CR1-24_DR","TR12612_c0_g1_i1","C","LINE/L2",2247,2,360,359,29.3,7.2,2.9,"TR12612_c0_g1","1"
"183","CR1-24_DR","TR56865_c0_g1_i1","C","LINE/L2",2247,110,374,265,26,7.2,7.2,"TR56865_c0_g1","1"
"184","CR1-24_DR","TR52928_c0_g1_i1","C","LINE/L2",2247,9,300,292,28.4,5.1,5.9,"TR52928_c0_g1","1"
"185","CR1-24_DR","TR56865_c0_g2_i1","C","LINE/L2",2247,110,374,265,26,7.2,7.2,"TR56865_c0_g2","1"
"186","CR1-24_DR","TR56865_c0_g3_i1","C","LINE/L2",2247,110,374,265,26,7.2,7.2,"TR56865_c0_g3","1"
"187","CR1-42_DR","TR20239_c0_g1_i1","+","LINE/L2",4281,3,270,268,27.8,3,3.4,"TR20239_c0_g1","1"
"188","CR1-49_DR","TR52948_c0_g1_i1","C","LINE/L2",2425,200,312,113,14.7,5.3,15.5,"TR52948_c0_g1","1"
"189","CR1-49_DR","TR46199_c8_g4_i1","C","LINE/L2",2425,60,196,137,14.2,1.3,4.8,"TR46199_c8_g4","1"
"190","CR1-49_DR","TR46199_c8_g6_i1","C","LINE/L2",2425,55,185,131,18.8,3.6,3.6,"TR46199_c8_g6","1"
