"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"31","BEL29-I_DR","TR7452_c0_g1_i1","+","LTR/Pao",6439,3,293,291,25.8,3.4,1.4,"TR7452_c0_g1","1"
"32","BEL29-I_DR","TR3832_c0_g1_i1","C","LTR/Pao",6439,258,1082,825,33.3,7.3,1.2,"TR3832_c0_g1","1"
"33","BEL32-I_DR","TR19193_c0_g1_i1","+","LTR/Pao",6873,745,893,149,29.5,0,2,"TR19193_c0_g1","1"
"34","BEL33-I_DR","TR44715_c0_g1_i1","C","LTR/Pao",6043,10,242,233,32,0.7,0.4,"TR44715_c0_g1","1"
"35","BEL7-I_DR","TR20194_c0_g2_i1","+","LTR/Pao",6067,6,1690,1685,34.5,3.2,2.9,"TR20194_c0_g2","1"
"36","BEL8-I_DR","TR44879_c0_g1_i1","+","LTR/Pao",6706,3,389,387,31.2,3.9,0.8,"TR44879_c0_g1","1"
"37","BEL8-I_DR","TR49791_c0_g1_i1","C","LTR/Pao",6706,92,217,126,26.4,0,0.8,"TR49791_c0_g1","1"
"38","BEL8-I_DR","TR50310_c0_g1_i1","C","LTR/Pao",6706,92,382,291,28.3,2.7,2.2,"TR50310_c0_g1","1"
"39","BEL8-I_DR","TR43213_c0_g1_i1","C","LTR/Pao",6706,140,358,219,32.2,3.6,0.9,"TR43213_c0_g1","1"
"40","BEL8-I_DR","TR52594_c0_g1_i1","C","LTR/Pao",6706,79,273,195,24.4,0.5,5.4,"TR52594_c0_g1","1"
"41","BEL9-I_DR","TR22371_c4_g1_i2","C","LTR/Pao",6001,2975,4890,1916,32,4.6,5.2,"TR22371_c4_g1","2"
"42","BHIKHARI-5-I_DR","TR58358_c4_g1_i1","C","LTR/ERV1",9658,1457,1542,86,19.6,5.4,0,"TR58358_c4_g1","1"
"43","CATCH3I_DR","TR38435_c0_g1_i1","+","LTR/Pao",6373,541,655,115,26.1,0.9,0,"TR38435_c0_g1","1"
"44","Chaplin1_DR","TR36411_c0_g1_i1","+","DNA/hAT-Charlie",2920,48,132,85,27.1,7.1,0,"TR36411_c0_g1","1"
"45","Chaplin1_DR","TR11381_c0_g1_i1","C","DNA/hAT-Charlie",2920,6,299,294,33.3,2.4,0,"TR11381_c0_g1","1"
"46","Chaplin1_DR","TR38146_c1_g1_i1","C","DNA/hAT-Charlie",2920,125,317,193,26.7,5.7,1,"TR38146_c1_g1","1"
"47","Chaplin1_DR","TR541_c0_g1_i1","+","DNA/hAT-Charlie",2920,206,323,118,30.2,1.7,1.7,"TR541_c0_g1","1"
"48","Chaplin1_DR","TR48434_c0_g1_i1","C","DNA/hAT-Charlie",2920,7,232,226,31,4.4,0,"TR48434_c0_g1","1"
"49","Chaplin1_DR","TR11009_c1_g1_i1","+","DNA/hAT-Charlie",2920,178,276,99,20.4,12.1,0.9,"TR11009_c1_g1","1"
"50","Chaplin1_DR","TR46407_c0_g2_i1","+","DNA/hAT-Charlie",2920,1,224,224,31.1,4.9,0.9,"TR46407_c0_g2","1"
"51","Chaplin1_DR","TR59978_c0_g1_i1","C","DNA/hAT-Charlie",2920,131,247,117,28.2,6,0,"TR59978_c0_g1","1"
"52","Chaplin1_DR","TR38146_c0_g1_i1","+","DNA/hAT-Charlie",2920,2,158,157,24.4,2.5,0.6,"TR38146_c0_g1","1"
"53","Chaplin1_DR","TR22403_c3_g1_i3","+","DNA/hAT-Charlie",2920,78,195,118,28.8,1.7,0,"TR22403_c3_g1","3"
"54","Copia-19_DR-I","TR60304_c1_g1_i1","+","LTR/Gypsy?",1849,338,721,384,31.9,0.3,12.6,"TR60304_c1_g1","1"
"55","Copia-7-I_DR","TR55004_c0_g1_i1","+","LTR/Gypsy?",3222,79,220,142,18.9,12,3.2,"TR55004_c0_g1","1"
"56","Copia5-I_DR","TR3982_c0_g1_i1","C","LTR/Copia",4425,114,376,263,27,11,0,"TR3982_c0_g1","1"
"57","CR1-10_DR","TR49306_c0_g2_i3","C","LINE/L2",2284,2889,3026,138,22.9,7.2,14.7,"TR49306_c0_g2","3"
"58","CR1-10_DR","TR5891_c0_g1_i1","+","LINE/L2",2284,202,290,89,20.3,0,17.1,"TR5891_c0_g1","1"
"59","CR1-10_DR","TR42635_c0_g2_i1","C","LINE/L2",2284,326,429,104,22.7,2.9,7,"TR42635_c0_g2","1"
"60","CR1-10_DR","TR8344_c0_g2_i1","+","LINE/L2",2284,1018,1105,88,27.1,3.4,3.4,"TR8344_c0_g2","1"
"61","CR1-10_DR","TR42635_c0_g1_i1","C","LINE/L2",2284,326,429,104,22.7,2.9,7,"TR42635_c0_g1","1"
"62","CR1-12_DR","TR41897_c0_g1_i1","C","LINE/L2",1740,170,251,82,16.1,0,3.8,"TR41897_c0_g1","1"
"63","CR1-12_DR","TR41897_c0_g3_i1","C","LINE/L2",1740,170,250,81,16.1,0,2.3,"TR41897_c0_g3","1"
"64","CR1-12_DR","TR12130_c0_g1_i1","C","LINE/L2",1740,80,220,141,12.7,2.9,6.3,"TR12130_c0_g1","1"
"65","CR1-12_DR","TR46049_c1_g1_i1","C","LINE/L2",1740,282,410,129,25,3.1,3.9,"TR46049_c1_g1","1"
"66","CR1-12_DR","TR1311_c0_g1_i1","C","LINE/L2",1740,19,111,93,14.8,1.2,2.4,"TR1311_c0_g1","1"
"67","CR1-12_DR","TR47579_c0_g1_i1","+","LINE/L2",1740,86,448,363,30,3,1.7,"TR47579_c0_g1","1"
"68","CR1-22_DR","TR33706_c1_g1_i1","+","LINE/L2",1721,212,296,85,21.7,2.4,2.4,"TR33706_c1_g1","1"
"69","CR1-37_DR","TR24965_c0_g1_i1","+","LINE/L2",2717,27,265,239,25.3,2.8,11.7,"TR24965_c0_g1","1"
"70","CR1-55_DR","TR2330_c0_g1_i1","+","LINE/L2",1136,168,280,113,22.5,8,1.7,"TR2330_c0_g1","1"
"71","Crack-4_DR","TR4408_c0_g1_i1","+","LINE/L2",1181,161,246,86,15.6,16.3,3.1,"TR4408_c0_g1","1"
"72","Crack-7_DR","TR18746_c0_g1_i1","C","LINE/L2",936,238,707,470,23.9,1.7,10.9,"TR18746_c0_g1","1"
"73","Crack-7_DR","TR60570_c0_g1_i1","C","LINE/L2",936,73,232,160,26.7,5.2,1.9,"TR60570_c0_g1","1"
"74","CryptonA-1_DR","TR47534_c0_g1_i1","+","DNA/Crypton-A",2367,180,259,80,17.4,1.2,6.6,"TR47534_c0_g1","1"
"75","CryptonA-1_DR","TR7534_c0_g1_i1","+","DNA/Crypton-A",2367,3,145,143,21.8,4.6,0.5,"TR7534_c0_g1","1"
"76","CryptonA-1_DR","TR18815_c0_g1_i1","C","DNA/Crypton-A",2367,11,418,408,25.35,8.8,8.1,"TR18815_c0_g1","1"
"77","CryptonA-1_DR","TR36384_c0_g1_i1","C","DNA/Crypton-A",2367,36,417,382,25.6,2.9,13.5,"TR36384_c0_g1","1"
"78","CryptonA-1_DR","TR36384_c0_g2_i1","C","DNA/Crypton-A",2367,9,240,232,25,1.6,13.6,"TR36384_c0_g2","1"
"79","CryptonA-1_DR","TR14616_c0_g1_i1","+","DNA/Crypton-A",2367,190,277,88,22.7,10.2,0,"TR14616_c0_g1","1"
"80","CryptonH-1_DR","TR5242_c0_g2_i1","C","DNA/Crypton-H",9383,1,89,89,20.2,4.5,0,"TR5242_c0_g2","1"
"81","CryptonH-1_DR","TR5242_c0_g1_i1","C","DNA/Crypton-H",9383,1,89,89,20.2,4.5,0,"TR5242_c0_g1","1"
"82","CryptonV-1_DR","TR12814_c1_g2_i1","+","DNA/Crypton-V",17873,394,1778,1385,10.45,7.35,0,"TR12814_c1_g2","1"
"83","CryptonV-1_DR","TR36114_c0_g2_i1","+","DNA/Crypton-V",17873,23,156,134,30.3,0.8,6.3,"TR36114_c0_g2","1"
"84","CryptonV-1_DR","TR27082_c0_g1_i1","C","DNA/Crypton-V",17873,82,284,203,31.5,3.5,2.9,"TR27082_c0_g1","1"
"85","CryptonV-1_DR","TR36114_c0_g1_i1","+","DNA/Crypton-V",17873,23,156,134,30.3,0.8,6.3,"TR36114_c0_g1","1"
"86","CryptonV-1_DR","TR38255_c0_g1_i1","+","DNA/Crypton-V",17873,123,2160,2038,30.95,3.75,3.75,"TR38255_c0_g1","1"
"87","CryptonV-1_DR","TR12561_c8_g4_i1","+","DNA/Crypton-V",17873,30,109,80,13.9,12.5,1.1,"TR12561_c8_g4","1"
"88","CryptonV-1_DR","TR27608_c0_g1_i1","+","DNA/Crypton-V",17873,418,536,119,28.9,1.7,7.1,"TR27608_c0_g1","1"
"89","CryptonV-1_DR","TR22409_c1_g1_i7","+","DNA/Crypton-V",17873,463,555,93,15.4,4.3,2.1,"TR22409_c1_g1","7"
"90","CryptonV-1_DR","TR22616_c5_g7_i1","C","DNA/Crypton-V",17873,29,401,373,31.8,4.8,3.2,"TR22616_c5_g7","1"
"91","CryptonV-1_DR","TR35856_c0_g1_i1","C","DNA/Crypton-V",17873,329,416,88,25.3,1.1,1.1,"TR35856_c0_g1","1"
"92","CryptonV-1_DR","TR58089_c14_g1_i1","+","DNA/Crypton-V",17873,565,650,86,10.1,10.5,8,"TR58089_c14_g1","1"
"93","CryptonV-1_DR","TR42489_c0_g1_i1","+","DNA/Crypton-V",17873,146,245,100,29,2,0,"TR42489_c0_g1","1"
"94","CryptonV-1_DR","TR29872_c0_g1_i1","+","DNA/Crypton-V",17873,574,704,131,24.6,6.9,6.9,"TR29872_c0_g1","1"
"95","CryptonV-1_DR","TR57923_c0_g1_i1","C","DNA/Crypton-V",17873,2139,2563,425,26,1.65,0,"TR57923_c0_g1","1"
"96","CryptonV-1_DR","TR58319_c2_g1_i1","+","DNA/Crypton-V",17873,105,209,105,16.9,3.8,10.1,"TR58319_c2_g1","1"
"97","CryptonV-1_DR","TR13546_c0_g1_i1","+","DNA/Crypton-V",17873,16,95,80,15.2,0,9.6,"TR13546_c0_g1","1"
"98","CryptonV-1_DR","TR22616_c5_g3_i2","C","DNA/Crypton-V",17873,29,347,319,32.9,5.6,3.7,"TR22616_c5_g3","2"
"99","CryptonV-1_DR","TR17553_c0_g1_i1","+","DNA/Crypton-V",17873,13,100,88,20.1,4.5,9.5,"TR17553_c0_g1","1"
"100","CryptonV-1_DR","TR34077_c1_g1_i1","+","DNA/Crypton-V",17873,31,118,88,15.9,5.7,0,"TR34077_c1_g1","1"
"101","CryptonV-1_DR","TR52852_c0_g1_i1","C","DNA/Crypton-V",17873,66,250,185,29.4,0.5,0.5,"TR52852_c0_g1","1"
"102","CryptonV-1_DR","TR56286_c0_g2_i1","+","DNA/Crypton-V",17873,719,815,97,29.2,3.1,1,"TR56286_c0_g2","1"
"103","CryptonV-1_DR","TR29320_c0_g1_i1","C","DNA/Crypton-V",17873,177,348,172,36,0,0,"TR29320_c0_g1","1"
"104","CryptonV-1_DR","TR56286_c0_g1_i1","+","DNA/Crypton-V",17873,719,815,97,29.2,3.1,1,"TR56286_c0_g1","1"
"105","CryptonV-1_DR","TR21762_c0_g2_i1","C","DNA/Crypton-V",17873,12,100,89,28.1,0,0,"TR21762_c0_g2","1"
"106","CryptonV-1_DR","TR44019_c0_g1_i1","+","DNA/Crypton-V",17873,352,431,80,28.8,3.8,0,"TR44019_c0_g1","1"
"107","CryptonV-1_DR","TR28787_c9_g1_i1","C","DNA/Crypton-V",17873,752,858,107,27.3,11.2,0.8,"TR28787_c9_g1","1"
"108","CryptonV-1_DR","TR59521_c1_g1_i1","C","DNA/Crypton-V",17873,12,95,84,16.7,15.5,0,"TR59521_c1_g1","1"
"109","CryptonV-1_DR","TR54785_c0_g1_i1","C","DNA/Crypton-V",17873,53,228,176,29.5,5.7,5.7,"TR54785_c0_g1","1"
"110","CryptonV-1_DR","TR22616_c5_g2_i1","C","DNA/Crypton-V",17873,56,241,186,26.4,13.4,4.5,"TR22616_c5_g2","1"
"111","CryptonV-1_DR","TR22616_c3_g1_i1","C","DNA/Crypton-V",17873,64,264,201,32.3,5,7.7,"TR22616_c3_g1","1"
"112","CryptonV-1_DR","TR21762_c0_g1_i1","C","DNA/Crypton-V",17873,12,100,89,27,0,0,"TR21762_c0_g1","1"
"113","CryptonV-1_DR","TR41088_c0_g1_i1","C","DNA/Crypton-V",17873,293,391,99,16,3,5.2,"TR41088_c0_g1","1"
"114","CryptonV-1_DR","TR23760_c13_g1_i3","+","DNA/Crypton-V",17873,4,168,165,30,6.7,2.9,"TR23760_c13_g1","3"
"115","CryptonV-2_DR","TR17467_c3_g1_i1","C","DNA/Crypton-V",21811,394,523,130,29.7,1.5,1.5,"TR17467_c3_g1","1"
"116","CryptonV-2_DR","TR35144_c1_g1_i1","+","DNA/Crypton-V",21811,1523,1617,95,24.2,3.2,4.3,"TR35144_c1_g1","1"
"117","CryptonV-2_DR","TR58922_c0_g1_i1","+","DNA/Crypton-V",21811,171,254,84,21.8,7.1,7.1,"TR58922_c0_g1","1"
"118","CryptonV-2_DR","TR57954_c0_g1_i1","C","DNA/Crypton-V",21811,175,263,89,21.6,15.7,1,"TR57954_c0_g1","1"
"119","CryptonV-2_DR","TR46857_c0_g1_i1","+","DNA/Crypton-V",21811,162,272,111,27,8.1,0,"TR46857_c0_g1","1"
"120","CryptonV-3_DR","TR34801_c0_g1_i1","+","DNA/Crypton-V",23453,136,356,221,27.9,5.9,5.9,"TR34801_c0_g1","1"
"121","CryptonV-N1_DR","TR39610_c0_g2_i1","+","DNA/Crypton-V",10051,33,112,80,18.1,8.8,3.6,"TR39610_c0_g2","1"
"122","CryptonV-N1_DR","TR39610_c0_g1_i1","+","DNA/Crypton-V",10051,33,112,80,18.1,8.8,3.6,"TR39610_c0_g1","1"
"123","CryptonV-N1_DR","TR58113_c0_g2_i2","+","DNA/Crypton-V",10051,240,335,96,25.3,1,1,"TR58113_c0_g2","2"
"124","CryptonV-N1_DR","TR44418_c0_g1_i1","C","DNA/Crypton-V",10051,459,567,109,19.6,4.6,1.8,"TR44418_c0_g1","1"
"125","CryptonV-N1_DR","TR48074_c1_g2_i1","C","DNA/Crypton-V",10051,681,764,84,19.2,8.3,7.1,"TR48074_c1_g2","1"
"126","CryptonV-N2_DR","TR58372_c7_g15_i1","+","DNA/Crypton-V",16638,56,271,216,25.5,8.8,7.3,"TR58372_c7_g15","1"
"127","CryptonV-N2_DR","TR34051_c0_g1_i1","+","DNA/Crypton-V",16638,147,283,137,19.1,5.8,4.3,"TR34051_c0_g1","1"
"128","CryptonV-N2_DR","TR48031_c0_g1_i3","C","DNA/Crypton-V",16638,3140,3237,98,28.1,1,2.1,"TR48031_c0_g1","3"
"129","CryptonV-N2_DR","TR58394_c9_g1_i1","C","DNA/Crypton-V",16638,91,220,130,24.2,9.6,9.6,"TR58394_c9_g1","1"
"130","CryptonV-N2_DR","TR10221_c0_g1_i1","+","DNA/Crypton-V",16638,152,268,117,12.8,18.8,6.1,"TR10221_c0_g1","1"
"131","CryptonV-N2_DR","TR44873_c0_g1_i1","C","DNA/Crypton-V",16638,1,88,88,21.4,4.5,4.5,"TR44873_c0_g1","1"
"132","CryptonV-N2_DR","TR9248_c0_g1_i1","+","DNA/Crypton-V",16638,1,113,113,15.9,6.2,11.1,"TR9248_c0_g1","1"
"133","CryptonV-N2_DR","TR58494_c0_g1_i1","C","DNA/Crypton-V",16638,88,170,83,25.6,3.6,1.2,"TR58494_c0_g1","1"
"134","CryptonV-N2_DR","TR19034_c5_g3_i1","+","DNA/Crypton-V",16638,10,128,119,20.8,0.8,7.1,"TR19034_c5_g3","1"
"135","CryptonV-N2_DR","TR59402_c0_g1_i1","+","DNA/Crypton-V",16638,21,140,120,18.5,0,14.3,"TR59402_c0_g1","1"
"136","CryptonV-N2_DR","TR35968_c0_g1_i1","+","DNA/Crypton-V",16638,1314,1433,120,22.2,3.3,9.7,"TR35968_c0_g1","1"
"137","CryptonV-N2_DR","TR8605_c0_g1_i1","C","DNA/Crypton-V",16638,656,754,99,24.8,1,6.4,"TR8605_c0_g1","1"
"138","CryptonV-N2_DR","TR38506_c0_g1_i1","C","DNA/Crypton-V",16638,419,509,91,22.8,1.1,8.2,"TR38506_c0_g1","1"
"139","CryptonV-N2_DR","TR14699_c1_g1_i1","+","DNA/Crypton-V",16638,1332,1442,111,21.9,4.5,9.4,"TR14699_c1_g1","1"
"140","CryptonV-N2_DR","TR34051_c4_g2_i1","+","DNA/Crypton-V",16638,971,1085,115,18.2,3.5,9.2,"TR34051_c4_g2","1"
"141","CryptonV-N2_DR","TR36623_c0_g1_i1","C","DNA/Crypton-V",16638,1,87,87,16.2,9.2,8,"TR36623_c0_g1","1"
"142","CryptonV-N2_DR","TR34538_c1_g2_i1","C","DNA/Crypton-V",16638,756,847,92,18.2,3.3,4.4,"TR34538_c1_g2","1"
"143","CryptonV-N2_DR","TR19034_c5_g2_i1","+","DNA/Crypton-V",16638,10,128,119,19,0.8,7.1,"TR19034_c5_g2","1"
"144","CryptonV-N2_DR","TR19024_c3_g1_i1","+","DNA/Crypton-V",16638,256,371,116,22.1,0.9,6.4,"TR19024_c3_g1","1"
"145","CryptonV-N2_DR","TR44409_c2_g2_i1","+","DNA/Crypton-V",16638,937,1046,110,18.4,0,11.1,"TR44409_c2_g2","1"
"146","CryptonV-N3_DR","TR36273_c0_g2_i1","C","DNA/Crypton-V",20663,8,120,113,20.8,5.3,6.2,"TR36273_c0_g2","1"
"147","CryptonV-N3_DR","TR55147_c0_g1_i1","+","DNA/Crypton-V",20663,42,178,137,14.9,18.2,1.9,"TR55147_c0_g1","1"
"148","CryptonV-N3_DR","TR26801_c1_g1_i1","C","DNA/Crypton-V",20663,239,409,171,21,2.3,5.4,"TR26801_c1_g1","1"
"149","CryptonV-N3_DR","TR1806_c1_g2_i1","+","DNA/Crypton-V",20663,1,256,256,16.5,11.7,0.7,"TR1806_c1_g2","1"
"150","CryptonV-N3_DR","TR60298_c3_g2_i1","+","DNA/Crypton-V",20663,1,229,229,21.6,12.7,2.8,"TR60298_c3_g2","1"
"151","CryptonV-N3_DR","TR1842_c1_g2_i5","+","DNA/Crypton-V",20663,2137,2222,86,15.1,5.8,0,"TR1842_c1_g2","5"
"152","CryptonV-N3_DR","TR40654_c0_g1_i1","C","DNA/Crypton-V",20663,120,271,152,20.3,0.7,2.7,"TR40654_c0_g1","1"
"153","CryptonV-N3_DR","TR46642_c0_g1_i2","C","DNA/Crypton-V",20663,706,809,104,16,5.8,10,"TR46642_c0_g1","2"
"154","CryptonV-N3_DR","TR3687_c1_g1_i1","+","DNA/Crypton-V",20663,2,299,298,23.9,10.4,5.8,"TR3687_c1_g1","1"
"155","CryptonV-N3_DR","TR25418_c0_g1_i1","+","DNA/Crypton-V",20663,132,226,95,24.4,10.5,1,"TR25418_c0_g1","1"
"156","CryptonV-N3_DR","TR58314_c2_g1_i1","C","DNA/Crypton-V",20663,153,258,106,17,11.3,0,"TR58314_c2_g1","1"
"157","CryptonV-N3_DR","TR60298_c7_g1_i1","C","DNA/Crypton-V",20663,34,239,206,19.7,0.5,6.2,"TR60298_c7_g1","1"
"158","CryptonV-N3_DR","TR46053_c6_g1_i1","C","DNA/Crypton-V",20663,3,173,171,17.5,7.6,6.4,"TR46053_c6_g1","1"
"159","CryptonV-N3_DR","TR43953_c3_g1_i1","C","DNA/Crypton-V",20663,179,315,137,26.9,0,7.9,"TR43953_c3_g1","1"
"160","CryptonV-N3_DR","TR36273_c0_g1_i1","C","DNA/Crypton-V",20663,8,120,113,20.8,5.3,6.2,"TR36273_c0_g1","1"
"161","CryptonV-N3_DR","TR49241_c1_g6_i1","C","DNA/Crypton-V",20663,458,732,275,23.6,5.5,1.4,"TR49241_c1_g6","1"
"162","CryptonV-N3_DR","TR60298_c3_g5_i1","+","DNA/Crypton-V",20663,20,533,514,16.4,5.1,8.4,"TR60298_c3_g5","1"
"163","CryptonV-N3_DR","TR60298_c6_g1_i1","C","DNA/Crypton-V",20663,132,232,101,10.9,11.9,0,"TR60298_c6_g1","1"
"164","CryptonV-N3_DR","TR49241_c1_g4_i2","C","DNA/Crypton-V",20663,153,446,294,23.1,5.1,1.3,"TR49241_c1_g4","2"
"165","CryptonV-N3_DR","TR56830_c0_g2_i1","C","DNA/Crypton-V",20663,69,189,121,23.1,20.7,0,"TR56830_c0_g2","1"
"166","CryptonV-N3_DR","TR58314_c14_g9_i1","C","DNA/Crypton-V",20663,427,534,108,17.1,0,8,"TR58314_c14_g9","1"
"167","CryptonV-N3_DR","TR56830_c0_g1_i1","C","DNA/Crypton-V",20663,69,189,121,23.1,20.7,0,"TR56830_c0_g1","1"
"168","CryptonV-N3_DR","TR22969_c0_g1_i1","C","DNA/Crypton-V",20663,26,314,289,22,14.9,2.5,"TR22969_c0_g1","1"
"169","CryptonV-N3_DR","TR58314_c14_g1_i1","C","DNA/Crypton-V",20663,427,534,108,15.1,0,8,"TR58314_c14_g1","1"
"170","CryptonV-N3_DR","TR16944_c0_g1_i1","+","DNA/Crypton-V",20663,364,474,111,28,0.9,6.7,"TR16944_c0_g1","1"
"171","CryptonV-N3_DR","TR49315_c15_g1_i1","C","DNA/Crypton-V",20663,126,320,195,16.7,13.3,4.7,"TR49315_c15_g1","1"
"172","CryptonV-N3_DR","TR58314_c14_g4_i2","+","DNA/Crypton-V",20663,1,202,202,15.9,9.9,3.7,"TR58314_c14_g4","2"
"173","CryptonV-N3_DR","TR60298_c3_g4_i1","+","DNA/Crypton-V",20663,1,195,195,17.6,7.7,4,"TR60298_c3_g4","1"
"174","CryptonV-N4_DR","TR7944_c1_g2_i1","+","DNA/Crypton-V",13493,109,240,132,25.2,10.6,0.7,"TR7944_c1_g2","1"
"175","CryptonV-N4_DR","TR34276_c2_g1_i1","C","DNA/Crypton-V",13493,251,387,137,18.3,6.6,8.2,"TR34276_c2_g1","1"
"176","CryptonV-N4_DR","TR3364_c0_g1_i1","+","DNA/Crypton-V",13493,131,219,89,23.2,7.9,3.2,"TR3364_c0_g1","1"
"177","CryptonV-N4_DR","TR50330_c2_g1_i1","+","DNA/Crypton-V",13493,154,281,128,24.9,10.9,2.9,"TR50330_c2_g1","1"
"178","CryptonV-N4_DR","TR12967_c0_g1_i1","+","DNA/Crypton-V",13493,84,226,143,23.5,5.6,4.9,"TR12967_c0_g1","1"
"179","CryptonV-N4_DR","TR29508_c0_g2_i1","+","DNA/Crypton-V",13493,1290,1481,192,19,18.8,7.6,"TR29508_c0_g2","1"
"180","CryptonV-N4_DR","TR46654_c0_g1_i4","+","DNA/Crypton-V",13493,9,106,98,25.7,15.3,0.9,"TR46654_c0_g1","4"
"181","CryptonV-N4_DR","TR51900_c0_g1_i1","C","DNA/Crypton-V",13493,35,249,215,27.4,12.1,6.6,"TR51900_c0_g1","1"
"182","CryptonV-N4_DR","TR13314_c0_g1_i1","C","DNA/Crypton-V",13493,334,460,127,18.5,24.4,1.9,"TR13314_c0_g1","1"
"183","CryptonV-N4_DR","TR9712_c0_g1_i1","C","DNA/Crypton-V",13493,3589,3777,189,29.7,5.8,2,"TR9712_c0_g1","1"
"184","CryptonV-N4_DR","TR44506_c0_g1_i1","+","DNA/Crypton-V",13493,44,149,106,20.9,9.4,0.9,"TR44506_c0_g1","1"
