"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"26","CryptonV-2_DR","TRINITY_DN26154_c0_g1_i1","+","DNA/Crypton-V",21811,12,414,403,32.1,3.7,3.5,"TRINITY_DN26154_c0_g1","1"
"27","CryptonV-2_DR","TRINITY_DN4994_c0_g2_i1","+","DNA/Crypton-V",21811,63,152,90,25,5.6,2.1,"TRINITY_DN4994_c0_g2","1"
"28","CryptonV-2_DR","TRINITY_DN30065_c0_g1_i1","+","DNA/Crypton-V",21811,1,99,99,14.9,9.1,4.8,"TRINITY_DN30065_c0_g1","1"
"29","CryptonV-2_DR","TRINITY_DN4994_c0_g1_i1","+","DNA/Crypton-V",21811,487,576,90,25,5.6,2.1,"TRINITY_DN4994_c0_g1","1"
"30","CryptonV-2_DR","TRINITY_DN12042_c0_g1_i1","+","DNA/Crypton-V",21811,1165,1250,86,13.4,3.5,4.7,"TRINITY_DN12042_c0_g1","1"
"31","CryptonV-N1_DR","TRINITY_DN26154_c0_g1_i1","+","DNA/Crypton-V",10051,541,689,149,33.3,1.3,1.3,"TRINITY_DN26154_c0_g1","1"
"32","CryptonV-N2_DR","TRINITY_DN6326_c0_g1_i1","C","DNA/Crypton-V",16638,33,132,100,16.3,8,8,"TRINITY_DN6326_c0_g1","1"
"33","CryptonV-N2_DR","TRINITY_DN50624_c0_g1_i1","C","DNA/Crypton-V",16638,1,105,105,26.5,0.9,2.9,"TRINITY_DN50624_c0_g1","1"
"34","CryptonV-N2_DR","TRINITY_DN20573_c0_g1_i1","C","DNA/Crypton-V",16638,14,96,83,22.5,1.2,9.1,"TRINITY_DN20573_c0_g1","1"
"35","CryptonV-N2_DR","TRINITY_DN12752_c0_g1_i1","C","DNA/Crypton-V",16638,54,206,153,19.3,9.8,1.8,"TRINITY_DN12752_c0_g1","1"
"36","CryptonV-N2_DR","TRINITY_DN37508_c0_g1_i1","C","DNA/Crypton-V",16638,15,128,114,18.8,8.8,6.9,"TRINITY_DN37508_c0_g1","1"
"37","CryptonV-N2_DR","TRINITY_DN21196_c0_g1_i1","C","DNA/Crypton-V",16638,1,95,95,19.2,1.1,6.7,"TRINITY_DN21196_c0_g1","1"
"38","CryptonV-N2_DR","TRINITY_DN20573_c0_g2_i1","C","DNA/Crypton-V",16638,14,96,83,21.2,1.2,9.1,"TRINITY_DN20573_c0_g2","1"
"39","CryptonV-N2_DR","TRINITY_DN20573_c1_g2_i1","+","DNA/Crypton-V",16638,5,121,117,25.6,7.7,3.3,"TRINITY_DN20573_c1_g2","1"
"40","CryptonV-N2_DR","TRINITY_DN4492_c1_g1_i1","C","DNA/Crypton-V",16638,406,504,99,21.2,10.1,4.8,"TRINITY_DN4492_c1_g1","1"
"41","CryptonV-N2_DR","TRINITY_DN11809_c0_g1_i1","+","DNA/Crypton-V",16638,86,169,84,24.1,1.2,6.2,"TRINITY_DN11809_c0_g1","1"
"42","CryptonV-N2_DR","TRINITY_DN11809_c0_g2_i1","+","DNA/Crypton-V",16638,86,169,84,24.1,1.2,6.2,"TRINITY_DN11809_c0_g2","1"
"43","CryptonV-N3_DR","TRINITY_DN13976_c0_g1_i1","C","DNA/Crypton-V",20663,126,216,91,22.2,0,5.8,"TRINITY_DN13976_c0_g1","1"
"44","CryptonV-N4_DR","TRINITY_DN57298_c0_g1_i1","+","DNA/Crypton-V",13493,90,179,90,31.1,12.2,0,"TRINITY_DN57298_c0_g1","1"
"45","CryptonV-N4_DR","TRINITY_DN46070_c0_g1_i1","C","DNA/Crypton-V",13493,63,161,99,20.7,2,12.2,"TRINITY_DN46070_c0_g1","1"
"46","CryptonV-N4_DR","TRINITY_DN41224_c0_g1_i1","+","DNA/Crypton-V",13493,68,179,112,18.7,5.4,4.4,"TRINITY_DN41224_c0_g1","1"
"47","CryptonV-N4_DR","TRINITY_DN48849_c0_g1_i1","C","DNA/Crypton-V",13493,236,335,100,17.6,7,9.2,"TRINITY_DN48849_c0_g1","1"
"48","CryptonV-N5_DR","TRINITY_DN12219_c0_g1_i1","C","DNA/Crypton-V",24537,167,271,105,19.6,14.3,2.6,"TRINITY_DN12219_c0_g1","1"
"49","CryptonV-N5_DR","TRINITY_DN45146_c0_g1_i1","C","DNA/Crypton-V",24537,1,145,145,15.2,11.7,0,"TRINITY_DN45146_c0_g1","1"
"50","CryptonV-N5_DR","TRINITY_DN49349_c0_g1_i1","C","DNA/Crypton-V",24537,348,438,91,25.3,4.4,0,"TRINITY_DN49349_c0_g1","1"
"51","CryptonV-N5_DR","TRINITY_DN16546_c0_g1_i1","+","DNA/Crypton-V",24537,84,193,110,19.8,10.9,3.4,"TRINITY_DN16546_c0_g1","1"
"52","CryptonV-N5_DR","TRINITY_DN57401_c0_g1_i1","C","DNA/Crypton-V",24537,84,230,147,19.1,17,0,"TRINITY_DN57401_c0_g1","1"
"53","CryptonV-N5_DR","TRINITY_DN16950_c1_g1_i1","+","DNA/Crypton-V",24537,39,146,108,18.2,8.3,3.5,"TRINITY_DN16950_c1_g1","1"
"54","CryptonV-N5_DR","TRINITY_DN35943_c0_g1_i1","C","DNA/Crypton-V",24537,6,91,86,15.5,0,10.3,"TRINITY_DN35943_c0_g1","1"
"55","Dada-tA_DR","TRINITY_DN23215_c0_g1_i1","+","DNA/Dada",8672,183,290,108,17.1,9.3,0,"TRINITY_DN23215_c0_g1","1"
"56","Dada-tL_DR","TRINITY_DN16046_c0_g1_i1","C","DNA/Dada",10407,702,781,80,20.5,2.5,2.5,"TRINITY_DN16046_c0_g1","1"
"57","Dada-tL_DR","TRINITY_DN17551_c0_g1_i1","+","DNA/Dada",10407,183,273,91,23.3,4.4,5.6,"TRINITY_DN17551_c0_g1","1"
"58","Dada-tL_DR","TRINITY_DN16046_c0_g2_i1","C","DNA/Dada",10407,839,918,80,20.5,2.5,2.5,"TRINITY_DN16046_c0_g2","1"
"59","Dada-tL_DR","TRINITY_DN3980_c0_g1_i1","+","DNA/Dada",10407,16,130,115,30.7,3.5,0.8,"TRINITY_DN3980_c0_g1","1"
"60","Dada-tL_DR","TRINITY_DN23437_c0_g1_i1","C","DNA/Dada",10407,150,249,100,22,9,0,"TRINITY_DN23437_c0_g1","1"
"61","Dada-U1B_DR","TRINITY_DN5629_c0_g2_i1","+","DNA/Dada",9528,1,468,468,24.5,1.5,1.5,"TRINITY_DN5629_c0_g2","1"
"62","Dada-U1B_DR","TRINITY_DN27314_c0_g1_i1","C","DNA/Dada",9528,12,189,178,31.5,0,0,"TRINITY_DN27314_c0_g1","1"
"63","Dada-U1B_DR","TRINITY_DN48507_c0_g1_i1","C","DNA/Dada",9528,2,512,511,25.4,0,2.2,"TRINITY_DN48507_c0_g1","1"
"64","Dada-U1B_DR","TRINITY_DN5629_c0_g1_i1","+","DNA/Dada",9528,1,469,469,24.4,1.5,1.5,"TRINITY_DN5629_c0_g1","1"
"65","Dada-U6_DR","TRINITY_DN20919_c0_g1_i1","+","DNA/Dada",8963,40,365,326,28.7,4.4,6,"TRINITY_DN20919_c0_g1","1"
"66","DANA","TRINITY_DN24592_c1_g1_i1","C","SINE/tRNA-V-RTE",394,1460,1569,110,17.2,8.2,10.2,"TRINITY_DN24592_c1_g1","1"
"67","DANA","TRINITY_DN21778_c0_g2_i1","C","SINE/tRNA-V-RTE",394,452,575,124,22.8,11.3,4.5,"TRINITY_DN21778_c0_g2","1"
"68","DANA","TRINITY_DN28179_c0_g1_i1","C","SINE/tRNA-V-RTE",394,71,174,104,24,6.7,0,"TRINITY_DN28179_c0_g1","1"
"69","DANA","TRINITY_DN40654_c0_g1_i1","+","SINE/tRNA-V-RTE",394,45,188,144,29.8,9.7,1.9,"TRINITY_DN40654_c0_g1","1"
"70","DIRS-1-LTR_DR","TRINITY_DN24292_c3_g1_i5","C","LTR/Ngaro",622,3,86,84,11.9,0,0,"TRINITY_DN24292_c3_g1","5"
"71","DIRS-1-LTR_DR","TRINITY_DN53075_c0_g1_i1","+","LTR/Ngaro",622,422,503,82,14.8,0,1.2,"TRINITY_DN53075_c0_g1","1"
"72","DIRS-1-LTR_DR","TRINITY_DN23731_c2_g5_i1","C","LTR/Ngaro",622,73,240,168,18.2,12.6,0.3,"TRINITY_DN23731_c2_g5","1"
"73","DIRS-1-LTR_DR","TRINITY_DN23731_c2_g4_i1","C","LTR/Ngaro",622,81,201,121,15.7,0.8,0,"TRINITY_DN23731_c2_g4","1"
"74","DIRS-1-LTR_DR","TRINITY_DN29170_c0_g1_i1","C","LTR/Ngaro",622,6,104,99,20.4,3,1,"TRINITY_DN29170_c0_g1","1"
"75","DIRS-1-LTR_DR","TRINITY_DN19278_c1_g1_i1","C","LTR/Ngaro",622,333,416,84,15.2,1.3,0,"TRINITY_DN19278_c1_g1","1"
"76","DIRS-1-LTR_DR","TRINITY_DN22733_c0_g2_i1","+","LTR/Ngaro",622,1169,1323,155,17.9,12.3,3,"TRINITY_DN22733_c0_g2","1"
"77","DIRS-1-LTR_DR","TRINITY_DN24370_c12_g8_i1","C","LTR/Ngaro",622,1160,1244,85,14.1,3.5,0,"TRINITY_DN24370_c12_g8","1"
"78","DIRS-1-LTR_DR","TRINITY_DN3882_c0_g1_i1","C","LTR/Ngaro",622,117,215,99,20.2,1,0,"TRINITY_DN3882_c0_g1","1"
"79","DIRS-1-LTR_DR","TRINITY_DN44550_c0_g1_i1","C","LTR/Ngaro",622,34,122,89,15,0.3,0.9,"TRINITY_DN44550_c0_g1","1"
"80","DIRS-1-LTR_DR","TRINITY_DN16423_c0_g1_i1","C","LTR/Ngaro",622,126,212,87,18.6,3.5,1.1,"TRINITY_DN16423_c0_g1","1"
"81","DIRS-1-LTR_DR","TRINITY_DN21601_c0_g2_i1","C","LTR/Ngaro",622,1,86,86,11.3,0,0.5,"TRINITY_DN21601_c0_g2","1"
"82","DIRS-1-LTR_DR","TRINITY_DN23731_c2_g2_i1","C","LTR/Ngaro",622,146,251,106,16,6.6,0,"TRINITY_DN23731_c2_g2","1"
"83","DIRS-1-LTR_DR","TRINITY_DN23726_c5_g1_i1","+","LTR/Ngaro",622,214,338,125,22.8,2.4,3.2,"TRINITY_DN23726_c5_g1","1"
"84","DIRS-1-LTR_DR","TRINITY_DN24373_c1_g3_i1","C","LTR/Ngaro",622,19,171,153,16,12.4,1.8,"TRINITY_DN24373_c1_g3","1"
"85","DIRS-1-LTR_DR","TRINITY_DN18158_c0_g2_i2","C","LTR/Ngaro",622,1,154,154,15.5,13,3.6,"TRINITY_DN18158_c0_g2","2"
"86","DIRS-1-LTR_DR","TRINITY_DN25540_c0_g1_i1","+","LTR/Ngaro",622,1218,1300,83,14.5,13.2,0,"TRINITY_DN25540_c0_g1","1"
"87","DIRS-1-LTR_DR","TRINITY_DN23731_c2_g3_i1","C","LTR/Ngaro",622,31,210,180,19.2,4.4,0.5,"TRINITY_DN23731_c2_g3","1"
"88","DIRS-1-LTR_DR","TRINITY_DN18903_c0_g1_i1","+","LTR/Ngaro",622,15,211,197,18.3,11.2,2.8,"TRINITY_DN18903_c0_g1","1"
"89","DIRS-1-LTR_DR","TRINITY_DN22256_c4_g1_i2","C","LTR/Ngaro",622,63,215,153,22.8,12.4,2.4,"TRINITY_DN22256_c4_g1","2"
"90","DIRS-1-LTR_DR","TRINITY_DN24536_c10_g1_i1","C","LTR/Ngaro",622,4,130,127,19.4,27.6,2.5,"TRINITY_DN24536_c10_g1","1"
"91","DIRS-1-LTR_DR","TRINITY_DN22256_c1_g2_i1","C","LTR/Ngaro",622,39,155,117,24.8,7.7,0,"TRINITY_DN22256_c1_g2","1"
"92","DIRS-1-LTR_DR","TRINITY_DN52550_c0_g1_i1","+","LTR/Ngaro",622,61,154,94,18.7,0.8,0.6,"TRINITY_DN52550_c0_g1","1"
"93","DIRS-1-LTR_DR","TRINITY_DN32219_c0_g1_i1","+","LTR/Ngaro",622,133,242,110,23.9,1.8,0.9,"TRINITY_DN32219_c0_g1","1"
"94","DIRS-1-LTR_DR","TRINITY_DN24120_c24_g2_i1","+","LTR/Ngaro",622,10,128,119,10.9,2.5,0,"TRINITY_DN24120_c24_g2","1"
"95","DIRS-1-LTR_DR","TRINITY_DN24506_c1_g1_i1","C","LTR/Ngaro",622,103,208,106,11.4,0.9,0.9,"TRINITY_DN24506_c1_g1","1"
"96","DIRS-1-LTR_DR","TRINITY_DN22805_c0_g1_i1","C","LTR/Ngaro",622,1,125,125,15.4,15.2,1.4,"TRINITY_DN22805_c0_g1","1"
"97","DIRS-1-LTR_DR","TRINITY_DN24299_c7_g1_i1","C","LTR/Ngaro",622,6,141,136,17.8,15.5,0.6,"TRINITY_DN24299_c7_g1","1"
"98","DIRS-1-LTR_DR","TRINITY_DN24501_c8_g1_i1","C","LTR/Ngaro",622,119,207,89,8,4.9,1.2,"TRINITY_DN24501_c8_g1","1"
"99","DIRS-1-LTR_DR","TRINITY_DN22733_c0_g3_i1","+","LTR/Ngaro",622,151,231,81,10.1,0,2.5,"TRINITY_DN22733_c0_g3","1"
"100","DIRS-1-LTR_DR","TRINITY_DN24149_c2_g2_i2","+","LTR/Ngaro",622,86,208,123,18.9,0.8,0.8,"TRINITY_DN24149_c2_g2","2"
"101","DIRS-1-LTR_DR","TRINITY_DN46273_c0_g1_i1","C","LTR/Ngaro",622,18,133,116,21.9,17,3.2,"TRINITY_DN46273_c0_g1","1"
"102","DIRS-1-LTR_DR","TRINITY_DN8510_c0_g1_i1","C","LTR/Ngaro",622,19,160,142,22.2,14.1,0.8,"TRINITY_DN8510_c0_g1","1"
"103","DIRS-1-LTR_DR","TRINITY_DN2223_c0_g1_i1","C","LTR/Ngaro",622,169,260,92,16.3,9.8,0,"TRINITY_DN2223_c0_g1","1"
"104","DIRS-1-LTR_DR","TRINITY_DN24501_c6_g34_i8","C","LTR/Ngaro",622,175,293,119,15.1,2.5,0,"TRINITY_DN24501_c6_g34","8"
"105","DIRS-1-LTR_DR","TRINITY_DN24594_c6_g4_i1","C","LTR/Ngaro",622,22,204,183,22.5,9.8,0.5,"TRINITY_DN24594_c6_g4","1"
"106","DIRS-1-LTR_DR","TRINITY_DN24476_c5_g1_i1","+","LTR/Ngaro",622,107,206,100,16,1,0,"TRINITY_DN24476_c5_g1","1"
"107","DIRS-1-LTR_DR","TRINITY_DN24370_c12_g5_i1","C","LTR/Ngaro",622,141,227,87,16.1,2.3,0,"TRINITY_DN24370_c12_g5","1"
"108","DIRS-1-LTR_DR","TRINITY_DN23660_c0_g1_i3","C","LTR/Ngaro",622,4,96,93,17.5,21.5,1.8,"TRINITY_DN23660_c0_g1","3"
"109","DIRS-1-LTR_DR","TRINITY_DN21457_c0_g1_i4","+","LTR/Ngaro",622,1,152,152,24.1,14.5,1.8,"TRINITY_DN21457_c0_g1","4"
"110","DIRS-1-LTR_DR","TRINITY_DN24299_c7_g6_i1","C","LTR/Ngaro",622,4,161,158,18.5,17.8,0.5,"TRINITY_DN24299_c7_g6","1"
"111","DIRS-1-LTR_DR","TRINITY_DN5465_c0_g1_i1","C","LTR/Ngaro",622,174,256,83,17.1,1.2,1.2,"TRINITY_DN5465_c0_g1","1"
"112","DIRS-1-LTR_DR","TRINITY_DN4052_c0_g2_i1","C","LTR/Ngaro",622,26,205,180,26.8,16.1,0.5,"TRINITY_DN4052_c0_g2","1"
"113","DIRS-1-LTR_DR","TRINITY_DN13058_c0_g1_i1","C","LTR/Ngaro",622,5,168,164,18.9,5.1,0.4,"TRINITY_DN13058_c0_g1","1"
"114","DIRS-1-LTR_DR","TRINITY_DN12202_c0_g4_i1","C","LTR/Ngaro",622,1,141,141,18.8,14.2,1.9,"TRINITY_DN12202_c0_g4","1"
"115","DIRS-1-LTR_DR","TRINITY_DN57946_c0_g1_i1","+","LTR/Ngaro",622,8,88,81,16.1,0,0,"TRINITY_DN57946_c0_g1","1"
"116","DIRS-1-LTR_DR","TRINITY_DN44126_c0_g1_i1","+","LTR/Ngaro",622,10,89,80,15.8,10,4.8,"TRINITY_DN44126_c0_g1","1"
"117","DIRS-1-LTR_DR","TRINITY_DN8510_c0_g2_i1","C","LTR/Ngaro",622,19,160,142,22.2,14.1,0.8,"TRINITY_DN8510_c0_g2","1"
"118","DIRS-1-LTR_DR","TRINITY_DN16971_c0_g1_i1","C","LTR/Ngaro",622,339,446,108,22.4,9.3,0.8,"TRINITY_DN16971_c0_g1","1"
"119","DIRS-1-LTR_DR","TRINITY_DN24120_c24_g8_i1","+","LTR/Ngaro",622,38,156,119,11.8,2.5,0,"TRINITY_DN24120_c24_g8","1"
"120","DIRS-1-LTR_DR","TRINITY_DN18646_c0_g1_i1","+","LTR/Ngaro",622,1,84,84,17.1,3,0,"TRINITY_DN18646_c0_g1","1"
"121","DIRS-1-LTR_DR","TRINITY_DN23653_c0_g2_i1","C","LTR/Ngaro",622,3353,3459,107,16.2,0.9,8,"TRINITY_DN23653_c0_g2","1"
"122","DIRS-1-LTR_DR","TRINITY_DN17413_c0_g1_i1","+","LTR/Ngaro",622,1,98,98,16,4.1,4.1,"TRINITY_DN17413_c0_g1","1"
"123","DIRS-1-LTR_DR","TRINITY_DN24541_c2_g2_i1","+","LTR/Ngaro",622,365,469,105,20.1,9.1,3.8,"TRINITY_DN24541_c2_g2","1"
"124","DIRS-1-LTR_DR","TRINITY_DN57285_c0_g1_i1","+","LTR/Ngaro",622,67,176,110,24.6,3.6,0,"TRINITY_DN57285_c0_g1","1"
"125","DIRS-1-LTR_DR","TRINITY_DN20675_c1_g1_i1","C","LTR/Ngaro",622,1,133,133,13.2,24.8,3.1,"TRINITY_DN20675_c1_g1","1"
"126","DIRS-1-LTR_DR","TRINITY_DN18235_c1_g1_i1","C","LTR/Ngaro",622,271,369,99,25.5,1,1,"TRINITY_DN18235_c1_g1","1"
"127","DIRS-1-LTR_DR","TRINITY_DN18709_c0_g1_i1","C","LTR/Ngaro",622,1,130,130,17.5,16.1,3.4,"TRINITY_DN18709_c0_g1","1"
"128","DIRS-1-LTR_DR","TRINITY_DN5233_c0_g2_i1","C","LTR/Ngaro",622,34,116,83,21.7,2.4,0,"TRINITY_DN5233_c0_g2","1"
"129","DIRS-1-LTR_DR","TRINITY_DN9037_c0_g1_i1","+","LTR/Ngaro",622,75,166,92,18.9,2.2,2.2,"TRINITY_DN9037_c0_g1","1"
"130","DIRS-1-LTR_DR","TRINITY_DN23968_c0_g2_i6","C","LTR/Ngaro",622,6,147,142,16.6,2.8,1.1,"TRINITY_DN23968_c0_g2","6"
"131","DIRS-1-LTR_DR","TRINITY_DN23653_c0_g1_i1","C","LTR/Ngaro",622,233,339,107,16.2,0.9,8,"TRINITY_DN23653_c0_g1","1"
"132","DIRS-1-LTR_DR","TRINITY_DN5233_c0_g1_i1","C","LTR/Ngaro",622,34,116,83,21.7,2.4,0,"TRINITY_DN5233_c0_g1","1"
"133","DIRS-12_DR","TRINITY_DN46322_c0_g1_i1","+","LTR/DIRS",5860,1,212,212,31.7,1.9,1.9,"TRINITY_DN46322_c0_g1","1"
"134","DIRS-12_DR","TRINITY_DN238_c1_g1_i1","+","LTR/DIRS",5860,12,461,450,33.2,5.3,2.2,"TRINITY_DN238_c1_g1","1"
"135","DIRS-12_DR","TRINITY_DN238_c1_g2_i1","+","LTR/DIRS",5860,17,424,408,32.9,5.6,2.4,"TRINITY_DN238_c1_g2","1"
"136","DIRS-12_DR","TRINITY_DN12650_c0_g1_i1","+","LTR/DIRS",5860,13,314,302,27.2,2.6,2.6,"TRINITY_DN12650_c0_g1","1"
"137","DIRS-12_DR","TRINITY_DN39765_c0_g1_i1","+","LTR/DIRS",5860,24,124,101,23.4,15.8,2.6,"TRINITY_DN39765_c0_g1","1"
"138","DIRS-12_DR","TRINITY_DN16756_c0_g1_i1","C","LTR/DIRS",5860,3,414,412,28,0.2,0.2,"TRINITY_DN16756_c0_g1","1"
"139","DIRS-1D-LTR_DR","TRINITY_DN30196_c0_g1_i1","C","LTR/Ngaro",601,42,173,132,22.3,16.6,0.7,"TRINITY_DN30196_c0_g1","1"
"140","DIRS-1D-LTR_DR","TRINITY_DN45076_c0_g1_i1","C","LTR/Ngaro",601,1,137,137,22.9,7.7,0.6,"TRINITY_DN45076_c0_g1","1"
"141","DIRS-1D-LTR_DR","TRINITY_DN24170_c0_g1_i1","C","LTR/Ngaro",601,1,142,142,18.7,7.7,1.3,"TRINITY_DN24170_c0_g1","1"
"142","DIRS-1E-LTR_DR","TRINITY_DN22237_c2_g1_i1","+","LTR/Ngaro",690,192,275,84,23.8,1.2,4.9,"TRINITY_DN22237_c2_g1","1"
"143","DIRS-1E-LTR_DR","TRINITY_DN48322_c0_g1_i1","C","LTR/Ngaro",690,200,353,154,30.6,5.2,2.5,"TRINITY_DN48322_c0_g1","1"
"144","DIRS-1E-LTR_DR","TRINITY_DN31287_c0_g1_i1","+","LTR/Ngaro",690,22,113,92,17.4,8.7,0,"TRINITY_DN31287_c0_g1","1"
"145","DIRS-1E-LTR_DR","TRINITY_DN4541_c0_g2_i1","C","LTR/Ngaro",690,2,87,86,24.7,2.3,1.1,"TRINITY_DN4541_c0_g2","1"
"146","DIRS-1E-LTR_DR","TRINITY_DN22155_c0_g1_i1","C","LTR/Ngaro",690,6,152,147,28.8,10.9,0.6,"TRINITY_DN22155_c0_g1","1"
"147","DIRS-1E-LTR_DR","TRINITY_DN13549_c0_g1_i1","C","LTR/Ngaro",690,59,274,216,27.1,1.4,7.9,"TRINITY_DN13549_c0_g1","1"
"148","DIRS-1E-LTR_DR","TRINITY_DN38141_c0_g1_i1","C","LTR/Ngaro",690,239,330,92,26.4,8.7,1,"TRINITY_DN38141_c0_g1","1"
"149","DIRS-1E-LTR_DR","TRINITY_DN24421_c0_g2_i1","C","LTR/Ngaro",690,2,83,82,20.2,7.3,3.5,"TRINITY_DN24421_c0_g2","1"
"150","DIRS-1E-LTR_DR","TRINITY_DN7773_c0_g1_i1","C","LTR/Ngaro",690,5,127,123,23.1,20.3,1.4,"TRINITY_DN7773_c0_g1","1"
"151","DIRS-1E-LTR_DR","TRINITY_DN21883_c1_g1_i1","C","LTR/Ngaro",690,1,83,83,14.5,34.9,0,"TRINITY_DN21883_c1_g1","1"
"152","DIRS-1E-LTR_DR","TRINITY_DN16650_c0_g2_i1","+","LTR/Ngaro",690,58,204,147,24.6,19.1,0.6,"TRINITY_DN16650_c0_g2","1"
"153","DIRS-1E-LTR_DR","TRINITY_DN11724_c0_g1_i1","C","LTR/Ngaro",690,1,109,109,21.6,17.4,2.4,"TRINITY_DN11724_c0_g1","1"
"154","DIRS-1E-LTR_DR","TRINITY_DN30181_c0_g1_i1","+","LTR/Ngaro",690,83,170,88,25.9,2.3,3.5,"TRINITY_DN30181_c0_g1","1"
"155","DIRS-1E-LTR_DR","TRINITY_DN48469_c0_g1_i1","+","LTR/Ngaro",690,192,307,116,19.3,16.4,6.3,"TRINITY_DN48469_c0_g1","1"
"156","DIRS-1E-LTR_DR","TRINITY_DN24602_c3_g2_i2","C","LTR/Ngaro",690,995,1111,117,22.7,15.4,2.3,"TRINITY_DN24602_c3_g2","2"
