"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"44","CR1-12_DR","TRINITY_DN24095_c0_g1_i1","+","LINE/L2",1740,1,326,326,30.3,1.9,4,"TRINITY_DN24095_c0_g1","1"
"45","CR1-12_DR","TRINITY_DN24805_c0_g1_i1","C","LINE/L2",1740,16,159,144,22.6,2.9,3.6,"TRINITY_DN24805_c0_g1","1"
"46","CR1-12_DR","TRINITY_DN12013_c0_g2_i1","C","LINE/L2",1740,175,513,339,33.2,2.1,3.3,"TRINITY_DN12013_c0_g2","1"
"47","CR1-12_DR","TRINITY_DN12690_c0_g2_i1","+","LINE/L2",1740,1,481,481,31.7,3.2,6.4,"TRINITY_DN12690_c0_g2","1"
"48","CR1-12_DR","TRINITY_DN12690_c0_g1_i1","+","LINE/L2",1740,1,481,481,31.7,3.2,6.4,"TRINITY_DN12690_c0_g1","1"
"49","CR1-24_DR","TRINITY_DN28787_c0_g1_i1","+","LINE/L2",2247,17,363,347,28.4,5.5,5.5,"TRINITY_DN28787_c0_g1","1"
"50","CR1-24_DR","TRINITY_DN38949_c0_g1_i1","C","LINE/L2",2247,241,438,198,31.5,0.5,0.5,"TRINITY_DN38949_c0_g1","1"
"51","CR1-24_DR","TRINITY_DN35173_c0_g1_i1","C","LINE/L2",2247,11,144,134,17.1,6.3,3.4,"TRINITY_DN35173_c0_g1","1"
"52","CR1-24_DR","TRINITY_DN17713_c0_g1_i2","C","LINE/L2",2247,343,691,349,30.4,2.9,2.9,"TRINITY_DN17713_c0_g1","2"
"53","CR1-44_DR","TRINITY_DN36449_c0_g1_i1","C","LINE/L2",1844,1,200,200,27,2,2,"TRINITY_DN36449_c0_g1","1"
"54","CR1-55_DR","TRINITY_DN29825_c0_g1_i1","+","LINE/L2",1136,42,192,151,29.7,2,2,"TRINITY_DN29825_c0_g1","1"
"55","Crack-2_DR","TRINITY_DN4424_c0_g2_i1","+","LINE/L2",3441,75,230,156,17.6,3.9,8.7,"TRINITY_DN4424_c0_g2","1"
"56","Crack-2_DR","TRINITY_DN4424_c0_g1_i1","+","LINE/L2",3441,75,231,157,18.1,3.2,8.7,"TRINITY_DN4424_c0_g1","1"
"57","Crack-3_DR","TRINITY_DN33576_c0_g1_i1","+","LINE/L2",3720,138,256,119,36.1,0,0,"TRINITY_DN33576_c0_g1","1"
"58","Crack-3_DR","TRINITY_DN35523_c0_g1_i1","+","LINE/L2",3720,184,264,81,23.5,2.5,0,"TRINITY_DN35523_c0_g1","1"
"59","Crack-7_DR","TRINITY_DN5209_c0_g1_i1","C","LINE/L2",936,122,254,133,33.3,1.5,0.8,"TRINITY_DN5209_c0_g1","1"
"60","Crack-7_DR","TRINITY_DN9588_c0_g1_i1","+","LINE/L2",936,311,473,163,15.3,4.3,9.3,"TRINITY_DN9588_c0_g1","1"
"61","Crack-7_DR","TRINITY_DN41793_c0_g1_i1","C","LINE/L2",936,56,276,221,24.1,1.8,0.5,"TRINITY_DN41793_c0_g1","1"
"62","Crack-7_DR","TRINITY_DN27801_c0_g1_i1","+","LINE/L2",936,3,254,252,33.3,2.8,1.2,"TRINITY_DN27801_c0_g1","1"
"63","CryptonA-1_DR","TRINITY_DN15703_c0_g1_i2","+","DNA/Crypton-A",2367,4,87,84,20.2,13.1,0,"TRINITY_DN15703_c0_g1","2"
"64","CryptonA-1_DR","TRINITY_DN43483_c0_g1_i1","+","DNA/Crypton-A",2367,1,822,822,37.05,1.45,2.5,"TRINITY_DN43483_c0_g1","1"
"65","CryptonH-1_DR","TRINITY_DN22186_c0_g1_i1","C","DNA/Crypton-H",9383,62,198,137,18.3,2.9,4.4,"TRINITY_DN22186_c0_g1","1"
"66","CryptonV-1_DR","TRINITY_DN4641_c0_g2_i1","C","DNA/Crypton-V",17873,3,100,98,20.2,0,8.9,"TRINITY_DN4641_c0_g2","1"
"67","CryptonV-1_DR","TRINITY_DN41957_c1_g1_i1","C","DNA/Crypton-V",17873,600,714,115,28.7,5.2,0,"TRINITY_DN41957_c1_g1","1"
"68","CryptonV-1_DR","TRINITY_DN21082_c0_g6_i1","+","DNA/Crypton-V",17873,47,137,91,19.3,7.7,3.2,"TRINITY_DN21082_c0_g6","1"
"69","CryptonV-1_DR","TRINITY_DN7656_c0_g1_i1","+","DNA/Crypton-V",17873,15,168,154,29.6,5.2,1.2,"TRINITY_DN7656_c0_g1","1"
"70","CryptonV-1_DR","TRINITY_DN14273_c1_g1_i1","+","DNA/Crypton-V",17873,173,409,237,28.1,5.9,6.8,"TRINITY_DN14273_c1_g1","1"
"71","CryptonV-1_DR","TRINITY_DN17481_c1_g1_i1","+","DNA/Crypton-V",17873,19,214,196,27.9,5.6,5.1,"TRINITY_DN17481_c1_g1","1"
"72","CryptonV-1_DR","TRINITY_DN34450_c0_g1_i1","+","DNA/Crypton-V",17873,8,510,503,35.8,0.6,0.6,"TRINITY_DN34450_c0_g1","1"
"73","CryptonV-1_DR","TRINITY_DN27123_c0_g1_i1","+","DNA/Crypton-V",17873,1,226,226,32.7,1.3,1.3,"TRINITY_DN27123_c0_g1","1"
"74","CryptonV-1_DR","TRINITY_DN12487_c0_g2_i1","C","DNA/Crypton-V",17873,398,684,287,29.1,2.1,1.7,"TRINITY_DN12487_c0_g2","1"
"75","CryptonV-1_DR","TRINITY_DN33839_c0_g1_i1","+","DNA/Crypton-V",17873,27,473,447,32.2,3.4,4.8,"TRINITY_DN33839_c0_g1","1"
"76","CryptonV-1_DR","TRINITY_DN2330_c0_g1_i1","+","DNA/Crypton-V",17873,1,208,208,30.9,0,0.5,"TRINITY_DN2330_c0_g1","1"
"77","CryptonV-1_DR","TRINITY_DN13574_c0_g1_i1","C","DNA/Crypton-V",17873,296,417,122,31.4,3.3,0.8,"TRINITY_DN13574_c0_g1","1"
"78","CryptonV-1_DR","TRINITY_DN21123_c5_g1_i1","+","DNA/Crypton-V",17873,233,364,132,19.9,12.1,5,"TRINITY_DN21123_c5_g1","1"
"79","CryptonV-1_DR","TRINITY_DN12487_c0_g1_i1","C","DNA/Crypton-V",17873,398,684,287,29.1,2.1,1.7,"TRINITY_DN12487_c0_g1","1"
"80","CryptonV-1_DR","TRINITY_DN2532_c0_g1_i1","+","DNA/Crypton-V",17873,190,294,105,17.1,16.2,0,"TRINITY_DN2532_c0_g1","1"
"81","CryptonV-1_DR","TRINITY_DN12487_c0_g3_i1","C","DNA/Crypton-V",17873,275,561,287,29.1,2.1,1.7,"TRINITY_DN12487_c0_g3","1"
"82","CryptonV-1_DR","TRINITY_DN20971_c4_g6_i1","C","DNA/Crypton-V",17873,127,228,102,27,4.9,1.9,"TRINITY_DN20971_c4_g6","1"
"83","CryptonV-1_DR","TRINITY_DN21131_c9_g11_i1","+","DNA/Crypton-V",17873,46,126,81,18.7,8.6,1.1,"TRINITY_DN21131_c9_g11","1"
"84","CryptonV-2_DR","TRINITY_DN36420_c0_g1_i1","C","DNA/Crypton-V",21811,164,314,151,30.5,0,0,"TRINITY_DN36420_c0_g1","1"
"85","CryptonV-2_DR","TRINITY_DN20692_c1_g1_i1","C","DNA/Crypton-V",21811,373,452,80,15.6,0,3.9,"TRINITY_DN20692_c1_g1","1"
"86","CryptonV-N2_DR","TRINITY_DN21417_c3_g4_i1","C","DNA/Crypton-V",16638,4,103,100,21.2,6,0.9,"TRINITY_DN21417_c3_g4","1"
"87","CryptonV-N2_DR","TRINITY_DN18433_c0_g1_i2","+","DNA/Crypton-V",16638,33,186,154,25.5,6.5,5.8,"TRINITY_DN18433_c0_g1","2"
"88","CryptonV-N2_DR","TRINITY_DN23708_c0_g1_i1","+","DNA/Crypton-V",16638,2,134,133,23.4,6,3.7,"TRINITY_DN23708_c0_g1","1"
"89","CryptonV-N2_DR","TRINITY_DN6947_c1_g1_i1","+","DNA/Crypton-V",16638,5,188,184,23.5,4.3,12.3,"TRINITY_DN6947_c1_g1","1"
"90","CryptonV-N2_DR","TRINITY_DN30576_c0_g1_i1","C","DNA/Crypton-V",16638,3,94,92,23.4,1.1,6.9,"TRINITY_DN30576_c0_g1","1"
"91","CryptonV-N2_DR","TRINITY_DN418_c0_g1_i1","+","DNA/Crypton-V",16638,40,172,133,24.4,2.3,4.6,"TRINITY_DN418_c0_g1","1"
"92","CryptonV-N3_DR","TRINITY_DN15395_c0_g1_i1","C","DNA/Crypton-V",20663,64,216,153,19.3,5.2,1.9,"TRINITY_DN15395_c0_g1","1"
"93","CryptonV-N3_DR","TRINITY_DN26210_c0_g1_i1","+","DNA/Crypton-V",20663,54,227,174,16.8,3.5,7.8,"TRINITY_DN26210_c0_g1","1"
"94","CryptonV-N3_DR","TRINITY_DN16940_c0_g1_i1","+","DNA/Crypton-V",20663,1262,1358,97,17.7,1,1,"TRINITY_DN16940_c0_g1","1"
"95","CryptonV-N4_DR","TRINITY_DN15917_c0_g1_i1","+","DNA/Crypton-V",13493,78,181,104,20,4.8,13.5,"TRINITY_DN15917_c0_g1","1"
"96","CryptonV-N4_DR","TRINITY_DN12476_c0_g1_i1","+","DNA/Crypton-V",13493,128,248,121,29.9,2.5,3.3,"TRINITY_DN12476_c0_g1","1"
"97","CryptonV-N4_DR","TRINITY_DN612_c0_g1_i1","C","DNA/Crypton-V",13493,85,185,101,18.5,5.9,9.2,"TRINITY_DN612_c0_g1","1"
"98","CryptonV-N4_DR","TRINITY_DN16013_c0_g1_i1","+","DNA/Crypton-V",13493,40,166,127,24.4,15,0,"TRINITY_DN16013_c0_g1","1"
"99","CryptonV-N4_DR","TRINITY_DN14921_c0_g1_i1","+","DNA/Crypton-V",13493,201,312,112,19.7,13.4,5,"TRINITY_DN14921_c0_g1","1"
"100","CryptonV-N4_DR","TRINITY_DN5509_c0_g1_i1","+","DNA/Crypton-V",13493,16,156,141,23.8,11.3,7.5,"TRINITY_DN5509_c0_g1","1"
"101","CryptonV-N4_DR","TRINITY_DN39971_c0_g1_i1","+","DNA/Crypton-V",13493,195,352,158,23.8,9.5,6.8,"TRINITY_DN39971_c0_g1","1"
"102","CryptonV-N4_DR","TRINITY_DN18857_c0_g1_i1","C","DNA/Crypton-V",13493,110,208,99,24.8,3,6.2,"TRINITY_DN18857_c0_g1","1"
"103","CryptonV-N5_DR","TRINITY_DN20909_c4_g1_i1","+","DNA/Crypton-V",24537,259,350,92,18.7,8.7,1,"TRINITY_DN20909_c4_g1","1"
"104","CryptonV-N5_DR","TRINITY_DN17536_c0_g1_i1","+","DNA/Crypton-V",24537,1,125,125,18.4,10.4,0,"TRINITY_DN17536_c0_g1","1"
"105","CryptonV-N5_DR","TRINITY_DN14763_c0_g1_i1","C","DNA/Crypton-V",24537,295,374,80,25.1,1.2,5.2,"TRINITY_DN14763_c0_g1","1"
"106","CryptonV-N5_DR","TRINITY_DN20115_c0_g2_i1","C","DNA/Crypton-V",24537,1502,1664,163,19.5,4.3,5.6,"TRINITY_DN20115_c0_g2","1"
"107","CryptonV-N5_DR","TRINITY_DN21460_c3_g1_i1","C","DNA/Crypton-V",24537,300,394,95,20,1.1,0,"TRINITY_DN21460_c3_g1","1"
"108","CryptonV-N5_DR","TRINITY_DN36843_c0_g1_i1","C","DNA/Crypton-V",24537,323,419,97,14.4,1,0,"TRINITY_DN36843_c0_g1","1"
"109","CryptonV-N5_DR","TRINITY_DN14679_c1_g1_i1","+","DNA/Crypton-V",24537,2,94,93,18.5,1.1,6.8,"TRINITY_DN14679_c1_g1","1"
"110","CryptonV-N5_DR","TRINITY_DN20115_c0_g1_i1","C","DNA/Crypton-V",24537,72,254,183,21.1,2.7,1.6,"TRINITY_DN20115_c0_g1","1"
"111","CryptonV-N5_DR","TRINITY_DN1113_c0_g1_i1","+","DNA/Crypton-V",24537,4,90,87,22.1,0,1.2,"TRINITY_DN1113_c0_g1","1"
"112","CryptonV-N5_DR","TRINITY_DN29209_c0_g1_i1","+","DNA/Crypton-V",24537,72,219,148,29,2,2,"TRINITY_DN29209_c0_g1","1"
"113","CryptonV-N5_DR","TRINITY_DN20936_c1_g2_i1","+","DNA/Crypton-V",24537,5,100,96,18.8,1,0,"TRINITY_DN20936_c1_g2","1"
"114","CryptonV-N5_DR","TRINITY_DN24521_c0_g1_i1","+","DNA/Crypton-V",24537,126,213,88,19.2,0,11.4,"TRINITY_DN24521_c0_g1","1"
"115","CryptonV-N5_DR","TRINITY_DN17363_c0_g2_i1","C","DNA/Crypton-V",24537,15,280,266,24.2,6.8,11.4,"TRINITY_DN17363_c0_g2","1"
"116","CryptonV-N5_DR","TRINITY_DN14876_c0_g1_i1","C","DNA/Crypton-V",24537,233,312,80,16.6,0,9.6,"TRINITY_DN14876_c0_g1","1"
"117","Dada-tL_DR","TRINITY_DN16575_c0_g1_i1","+","DNA/Dada",10407,1,2306,2306,28.0333333333333,1.1,0.666666666666667,"TRINITY_DN16575_c0_g1","1"
"118","Dada-tL_DR","TRINITY_DN33928_c0_g1_i1","+","DNA/Dada",10407,62,144,83,22.9,6,0,"TRINITY_DN33928_c0_g1","1"
"119","Dada-tL_DR","TRINITY_DN16575_c1_g1_i1","C","DNA/Dada",10407,1,313,313,25.2,0,0,"TRINITY_DN16575_c1_g1","1"
"120","Dada-tL_DR","TRINITY_DN44819_c0_g1_i1","+","DNA/Dada",10407,146,610,465,23.2,0.9,0.9,"TRINITY_DN44819_c0_g1","1"
"121","Dada-U1B_DR","TRINITY_DN41579_c0_g1_i1","+","DNA/Dada",9528,15,163,149,18.9,0,0.7,"TRINITY_DN41579_c0_g1","1"
"122","Dada-U1B_DR","TRINITY_DN2169_c0_g1_i1","+","DNA/Dada",9528,5,203,199,31.1,12.1,1.4,"TRINITY_DN2169_c0_g1","1"
"123","Dada-U1B_DR","TRINITY_DN30692_c0_g1_i1","C","DNA/Dada",9528,2,361,360,26.7,3.1,0.3,"TRINITY_DN30692_c0_g1","1"
"124","Dada-U1B_DR","TRINITY_DN43674_c0_g1_i1","+","DNA/Dada",9528,234,353,120,20,1.7,4.3,"TRINITY_DN43674_c0_g1","1"
"125","DANA","TRINITY_DN19466_c3_g2_i1","+","SINE/tRNA-V-RTE",394,1,101,101,19.8,27.7,0,"TRINITY_DN19466_c3_g2","1"
"126","DANA","TRINITY_DN16045_c3_g1_i1","+","SINE/tRNA-V-RTE",394,1,82,82,25.3,1.2,3.8,"TRINITY_DN16045_c3_g1","1"
"127","DANA","TRINITY_DN2048_c0_g1_i1","+","SINE/tRNA-V-RTE",394,1302,1401,100,22.3,8,5.9,"TRINITY_DN2048_c0_g1","1"
"128","DANA","TRINITY_DN30354_c0_g1_i1","+","SINE/tRNA-V-RTE",394,22,127,106,16,9.4,5.5,"TRINITY_DN30354_c0_g1","1"
"129","DANA","TRINITY_DN21427_c1_g2_i2","+","SINE/tRNA-V-RTE",394,136,246,111,26.2,2.7,3.6,"TRINITY_DN21427_c1_g2","2"
"130","DANA","TRINITY_DN6391_c0_g1_i1","C","SINE/tRNA-V-RTE",394,225,366,142,26.6,6.3,2,"TRINITY_DN6391_c0_g1","1"
"131","Daphne-27_DRe","TRINITY_DN9715_c0_g1_i1","C","LINE/L2",1926,27,324,298,28.2,0.7,0,"TRINITY_DN9715_c0_g1","1"
"132","Daphne-27_DRe","TRINITY_DN9715_c0_g2_i1","C","LINE/L2",1926,27,324,298,28.2,0.7,0,"TRINITY_DN9715_c0_g2","1"
"133","Daphne-27_DRe","TRINITY_DN45600_c0_g1_i1","C","LINE/L2",1926,12,225,214,32.4,6.1,0.4,"TRINITY_DN45600_c0_g1","1"
"134","Daphne-27_DRe","TRINITY_DN37412_c0_g1_i1","C","LINE/L2",1926,44,212,169,27.1,3,1.8,"TRINITY_DN37412_c0_g1","1"
"135","Daphne-27_DRe","TRINITY_DN38592_c0_g1_i1","C","LINE/L2",1926,1,116,116,22.5,4.3,4.3,"TRINITY_DN38592_c0_g1","1"
"136","Daphne-27_DRe","TRINITY_DN44614_c0_g1_i1","C","LINE/L2",1926,32,304,273,31.6,4,4.8,"TRINITY_DN44614_c0_g1","1"
"137","Daphne-27_DRe","TRINITY_DN19050_c1_g1_i1","+","LINE/L2",1926,125,485,361,34.2,2.5,2.8,"TRINITY_DN19050_c1_g1","1"
"138","DIRS-1-LTR_DR","TRINITY_DN27130_c0_g1_i1","+","LTR/Ngaro",622,151,266,116,24.5,0.2,3.9,"TRINITY_DN27130_c0_g1","1"
"139","DIRS-1-LTR_DR","TRINITY_DN15978_c0_g3_i1","+","LTR/Ngaro",622,1,85,85,19.3,2.4,2.4,"TRINITY_DN15978_c0_g3","1"
"140","DIRS-1-LTR_DR","TRINITY_DN20775_c6_g1_i1","+","LTR/Ngaro",622,136,233,98,18.3,6.1,5,"TRINITY_DN20775_c6_g1","1"
"141","DIRS-1-LTR_DR","TRINITY_DN3816_c0_g2_i1","+","LTR/Ngaro",622,2,105,104,26.2,1.9,0.9,"TRINITY_DN3816_c0_g2","1"
"142","DIRS-1-LTR_DR","TRINITY_DN4696_c0_g1_i1","C","LTR/Ngaro",622,216,392,177,23.3,9.9,1.1,"TRINITY_DN4696_c0_g1","1"
"143","DIRS-1-LTR_DR","TRINITY_DN21276_c0_g1_i1","C","LTR/Ngaro",622,7,164,158,20.6,12,1.7,"TRINITY_DN21276_c0_g1","1"
"144","DIRS-1-LTR_DR","TRINITY_DN13834_c1_g1_i1","+","LTR/Ngaro",622,39,186,148,24,3.1,0.8,"TRINITY_DN13834_c1_g1","1"
"145","DIRS-1-LTR_DR","TRINITY_DN22612_c1_g1_i1","+","LTR/Ngaro",622,72,173,102,25.5,1,0,"TRINITY_DN22612_c1_g1","1"
"146","DIRS-1-LTR_DR","TRINITY_DN11017_c0_g1_i1","C","LTR/Ngaro",622,1,91,91,13.8,2.5,1.2,"TRINITY_DN11017_c0_g1","1"
"147","DIRS-1-LTR_DR","TRINITY_DN21178_c2_g7_i2","C","LTR/Ngaro",622,8,199,192,20.2,11.5,1.9,"TRINITY_DN21178_c2_g7","2"
"148","DIRS-1-LTR_DR","TRINITY_DN15025_c0_g1_i1","C","LTR/Ngaro",622,49,146,98,18.6,4.1,1,"TRINITY_DN15025_c0_g1","1"
"149","DIRS-1-LTR_DR","TRINITY_DN21276_c2_g2_i1","C","LTR/Ngaro",622,49,238,190,15.1,12.1,2.4,"TRINITY_DN21276_c2_g2","1"
"150","DIRS-1-LTR_DR","TRINITY_DN15678_c0_g1_i1","C","LTR/Ngaro",622,70,154,85,19.9,10.8,0,"TRINITY_DN15678_c0_g1","1"
"151","DIRS-1-LTR_DR","TRINITY_DN15978_c0_g1_i1","+","LTR/Ngaro",622,1,85,85,19.3,2.4,2.4,"TRINITY_DN15978_c0_g1","1"
"152","DIRS-1-LTR_DR","TRINITY_DN15456_c0_g2_i1","C","LTR/Ngaro",622,330,417,88,13.8,2.3,1.1,"TRINITY_DN15456_c0_g2","1"
"153","DIRS-1-LTR_DR","TRINITY_DN11017_c1_g1_i1","C","LTR/Ngaro",622,39,151,113,19.5,8,0,"TRINITY_DN11017_c1_g1","1"
"154","DIRS-1-LTR_DR","TRINITY_DN9608_c0_g1_i1","C","LTR/Ngaro",622,1,97,97,23.6,2.1,3.1,"TRINITY_DN9608_c0_g1","1"
"155","DIRS-1-LTR_DR","TRINITY_DN44958_c0_g1_i1","C","LTR/Ngaro",622,13,132,120,21.9,1.7,0.8,"TRINITY_DN44958_c0_g1","1"
"156","DIRS-1-LTR_DR","TRINITY_DN20570_c3_g1_i2","C","LTR/Ngaro",622,754,847,94,20.2,4.3,0,"TRINITY_DN20570_c3_g1","2"
"157","DIRS-1-LTR_DR","TRINITY_DN15678_c0_g2_i1","C","LTR/Ngaro",622,70,154,85,17.2,10.8,0,"TRINITY_DN15678_c0_g2","1"
"158","DIRS-1-LTR_DR","TRINITY_DN9592_c0_g1_i1","+","LTR/Ngaro",622,31,219,189,20.2,12.2,0.5,"TRINITY_DN9592_c0_g1","1"
"159","DIRS-1-LTR_DR","TRINITY_DN15934_c1_g1_i1","C","LTR/Ngaro",622,187,286,100,18.2,10,0.9,"TRINITY_DN15934_c1_g1","1"
"160","DIRS-1-LTR_DR","TRINITY_DN9310_c0_g1_i1","+","LTR/Ngaro",622,837,1030,194,22.4,9.8,0.9,"TRINITY_DN9310_c0_g1","1"
