"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"41","TE_00000004","TR9886_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,12,163,152,23.75,1.35,1.35,"TR9886_c0_g1","1"
"42","TE_00000004","TR20833_c0_g2_i1","+","__ClassI_LTR_Gypsy",259,144,285,142,15.5,0,0,"TR20833_c0_g2","1"
"43","TE_00000004","TR34050_c0_g3_i1","C","__ClassI_LTR_Gypsy",259,187,290,104,14.9,0,9.5,"TR34050_c0_g3","1"
"44","TE_00000004","TR16983_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,110,270,161,21.65,0,1.5,"TR16983_c0_g1","1"
"45","TE_00000004","TR27717_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,45,199,155,16.8,0,0.75,"TR27717_c0_g1","1"
"46","TE_00000004","TR12343_c0_g2_i1","+","__ClassI_LTR_Gypsy",259,50,205,156,14.05,0,0.65,"TR12343_c0_g2","1"
"47","TE_00000004","TR34050_c1_g1_i1","C","__ClassI_LTR_Gypsy",259,5,236,232,12.7,0,3.9,"TR34050_c1_g1","1"
"48","TE_00000004","TR46248_c1_g2_i1","+","__ClassI_LTR_Gypsy",259,430,671,242,18.9,0,0,"TR46248_c1_g2","1"
"49","TE_00000004","TR20833_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,139,280,142,11.75,0,0.75,"TR20833_c0_g1","1"
"50","TE_00000004","TR35087_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,65,225,161,17.6,0.6,1.7,"TR35087_c0_g1","1"
"51","TE_00000004","TR43023_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,39,149,111,22.6,13.5,4.1,"TR43023_c0_g1","1"
"52","TE_00000004","TR12948_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,61,296,236,15.3666666666667,0,0.5,"TR12948_c0_g2","1"
"53","TE_00000004","TR41767_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,27,211,185,16.7,8.5,6.05,"TR41767_c0_g1","1"
"54","TE_00000004","TR10888_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,3,141,139,21.9,0,2.25,"TR10888_c0_g1","1"
"55","TE_00000004","TR27717_c0_g2_i1","+","__ClassI_LTR_Gypsy",259,45,199,155,16.05,0,0.75,"TR27717_c0_g2","1"
"56","TE_00000004","TR32193_c1_g1_i1","+","__ClassI_LTR_Gypsy",259,23,260,238,13.2,0,0.75,"TR32193_c1_g1","1"
"57","TE_00000004","TR40620_c1_g1_i1","+","__ClassI_LTR_Gypsy",259,18,171,154,19.85,0,0,"TR40620_c1_g1","1"
"58","TE_00000004","TR11482_c0_g2_i1","+","__ClassI_LTR_Gypsy",259,119,261,143,24.7,0,0,"TR11482_c0_g2","1"
"59","TE_00000004","TR25506_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,21,252,232,16.2333333333333,0,2.93333333333333,"TR25506_c0_g1","1"
"60","TE_00000004","TR8735_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,7,87,81,16.7,0,3.9,"TR8735_c0_g1","1"
"61","TE_00000004","TR44496_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,30,175,146,21,0,0,"TR44496_c0_g1","1"
"62","TE_00000004","TR44814_c9_g3_i1","C","__ClassI_LTR_Gypsy",259,138,289,152,17.4,29.7,0.6,"TR44814_c9_g3","1"
"63","TE_00000004","TR15022_c0_g3_i1","+","__ClassI_LTR_Gypsy",259,246,439,194,16.5,0.45,3.9,"TR15022_c0_g3","1"
"64","TE_00000004","TR42923_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,2150,2294,145,19.3,0,0,"TR42923_c0_g2","1"
"65","TE_00000004","TR34050_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,49,205,157,14.15,0.7,0,"TR34050_c0_g2","1"
"66","TE_00000004","TR47015_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,2,232,231,13.8,0,0.75,"TR47015_c0_g1","1"
"67","TE_00000004","TR8460_c1_g1_i1","+","__ClassI_LTR_Gypsy",259,47,192,146,21,0,0,"TR8460_c1_g1","1"
"68","TE_00000004","TR44814_c9_g1_i1","C","__ClassI_LTR_Gypsy",259,138,289,152,17.2,29.6,0.5,"TR44814_c9_g1","1"
"69","TE_00000004","TR33128_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,84,234,151,16.95,10.5,1.35,"TR33128_c0_g1","1"
"70","TE_00000004","TR44814_c9_g2_i1","C","__ClassI_LTR_Gypsy",259,1,220,220,16.95,3.95,5.3,"TR44814_c9_g2","1"
"71","TE_00000004","TR23482_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,109,196,88,15.3,1.1,3.5,"TR23482_c0_g1","1"
"72","TE_00000004","TR42380_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,202,281,80,16.9,0,3.9,"TR42380_c0_g1","1"
"73","TE_00000004","TR403_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,60,151,92,16.9,1.1,3.3,"TR403_c0_g1","1"
"74","TE_00000004","TR136_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,23,165,143,17.8,3.85,1.05,"TR136_c0_g1","1"
"75","TE_00000004","TR16993_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,236,318,83,18.8,0,3.8,"TR16993_c0_g1","1"
"76","TE_00000004","TR10865_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,61,289,229,22.95,0,0,"TR10865_c0_g1","1"
"77","TE_00000004","TR37445_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,29,198,170,20.1,0,1.9,"TR37445_c0_g1","1"
"78","TE_00000004","TR885_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,64,213,150,15.7,0,0,"TR885_c0_g1","1"
"79","TE_00000004","TR32193_c1_g2_i1","+","__ClassI_LTR_Gypsy",259,23,254,232,12.05,0,0,"TR32193_c1_g2","1"
"80","TE_00000004","TR12948_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,32,280,249,13.65,0,1.25,"TR12948_c0_g1","1"
"81","TE_00000004","TR19542_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,191,282,92,23.9,0,4.5,"TR19542_c0_g1","1"
"82","TE_00000004","TR29233_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,138,303,166,16.65,3.45,1.65,"TR29233_c0_g1","1"
"83","TE_00000004","TR23432_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,389,468,80,25.7,0,2.6,"TR23432_c0_g1","1"
"84","TE_00000011","TR11835_c1_g1_i1","C","__ClassI_LTR_Copia",438,91,175,85,24.1,0,2.4,"TR11835_c1_g1","1"
"85","TE_00000012","TR6306_c5_g3_i1","+","__ClassI_nLTR_LINE_RTE",335,195,451,257,9.3,5.8,0,"TR6306_c5_g3","1"
"86","TE_00000012","TR49031_c0_g1_i1","C","__ClassI_nLTR_LINE_RTE",335,1440,1750,311,27.2,8.4,0.6,"TR49031_c0_g1","1"
"87","TE_00000012","TR15080_c0_g1_i1","+","__ClassI_nLTR_LINE_RTE",335,3,263,261,15.4,12.3,0.3,"TR15080_c0_g1","1"
"88","TE_00000012","TR17637_c0_g2_i1","C","__ClassI_nLTR_LINE_RTE",335,859,1073,215,25.1,5.6,3.6,"TR17637_c0_g2","1"
"89","TE_00000012","TR17637_c0_g1_i1","C","__ClassI_nLTR_LINE_RTE",335,859,1073,215,25.1,5.6,3.6,"TR17637_c0_g1","1"
"90","TE_00000013","TR12585_c0_g1_i1","C","__ClassI_nLTR_LINE_Jockey",803,3,115,113,17.9,0,0.9,"TR12585_c0_g1","1"
"91","TE_00000013","TR33869_c0_g1_i1","+","__ClassI_nLTR_LINE_Jockey",803,205,323,119,16,2.5,0,"TR33869_c0_g1","1"
"92","TE_00000013","TR6306_c3_g2_i1","C","__ClassI_nLTR_LINE_Jockey",803,1,759,759,12.4,4.3,0.2,"TR6306_c3_g2","1"
"93","TE_00000013","TR45838_c2_g1_i1","C","__ClassI_nLTR_LINE_Jockey",803,41,251,211,14.3,0,0.5,"TR45838_c2_g1","1"
"94","TE_00000013","TR49031_c0_g1_i1","+","__ClassI_nLTR_LINE_Jockey",803,2194,2379,186,24.95,3.5,2.85,"TR49031_c0_g1","1"
"95","TE_00000014","TR34893_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",685,32,255,224,7.76666666666667,0,1.7,"TR34893_c0_g1","1"
"96","TE_00000014","TR12419_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",685,240,373,134,16.5,19.4,0.6,"TR12419_c0_g1","1"
"97","TE_00000014","TR35_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",685,251,337,87,8,21.4,0,"TR35_c0_g1","1"
"98","TE_00000015","TR35_c0_g1_i1","+","__ClassI_LTR_BEL",569,3,123,121,22,0.8,9.9,"TR35_c0_g1","1"
"99","TE_00000021","TR16701_c0_g1_i1","+","__ClassI_LTR_Gypsy",152,710,817,108,20.6,0.9,0.9,"TR16701_c0_g1","1"
"100","TE_00000021","TR48403_c0_g1_i1","+","__ClassI_LTR_Gypsy",152,207,351,145,30.4,4.1,4.9,"TR48403_c0_g1","1"
"101","TE_00000021","TR44862_c0_g3_i1","C","__ClassI_LTR_Gypsy",152,44,195,152,1.3,0,0,"TR44862_c0_g3","1"
"102","TE_00000021","TR41484_c0_g1_i1","+","__ClassI_LTR_Gypsy",152,93,228,136,30.1,7.3,0,"TR41484_c0_g1","1"
"103","TE_00000027","TR35931_c0_g1_i1","C","__ClassI_LTR_ERV",237,673,877,205,19.6,7.3,5.3,"TR35931_c0_g1","1"
"104","TE_00000027","TR44180_c0_g1_i1","+","__ClassI_LTR_ERV",237,383,497,115,25.3,2.6,7.3,"TR44180_c0_g1","1"
"105","TE_00000027","TR17317_c0_g2_i1","C","__ClassI_LTR_ERV",237,1,86,86,24.1,2.3,4.7,"TR17317_c0_g2","1"
"106","TE_00000027","TR1766_c0_g1_i1","C","__ClassI_LTR_ERV",237,1,100,100,18.8,0,14.9,"TR1766_c0_g1","1"
"107","TE_00000027","TR8404_c0_g2_i1","+","__ClassI_LTR_ERV",237,932,1017,86,13.7,9.3,6.8,"TR8404_c0_g2","1"
"108","TE_00000027","TR17317_c0_g1_i1","C","__ClassI_LTR_ERV",237,380,477,98,17.1,1,5.3,"TR17317_c0_g1","1"
"109","TE_00000027","TR8404_c0_g1_i1","+","__ClassI_LTR_ERV",237,932,1017,86,13.7,9.3,6.8,"TR8404_c0_g1","1"
"110","TE_00000027","TR1079_c0_g1_i1","+","__ClassI_LTR_ERV",237,172,372,201,23.9,6,6.5,"TR1079_c0_g1","1"
"111","TE_00000027","TR3742_c0_g1_i1","+","__ClassI_LTR_ERV",237,144,279,136,26.8,0.7,3.8,"TR3742_c0_g1","1"
"112","TE_00000027","TR21814_c0_g1_i1","C","__ClassI_LTR_ERV",237,253,333,81,11.5,21,3.2,"TR21814_c0_g1","1"
"113","TE_00000028","TR44861_c0_g1_i1","C","__ClassII_DNA_hAT_MITE",130,1191,1307,117,25.4,12,5.7,"TR44861_c0_g1","1"
"114","TE_00000028","TR31226_c0_g1_i1","+","__ClassII_DNA_hAT_MITE",130,125,208,84,21.7,1.2,1.2,"TR31226_c0_g1","1"
"115","TE_00000028","TR35931_c0_g1_i1","+","__ClassII_DNA_hAT_MITE",130,903,984,82,24.4,3.7,0,"TR35931_c0_g1","1"
"116","TE_00000028","TR14730_c0_g1_i1","C","__ClassII_DNA_hAT_MITE",130,289,403,115,24.2,0.9,6.4,"TR14730_c0_g1","1"
"117","TE_00000028","TR10927_c0_g2_i1","+","__ClassII_DNA_hAT_MITE",130,358,466,109,23.6,0,2.8,"TR10927_c0_g2","1"
"118","TE_00000028","TR44861_c0_g2_i1","C","__ClassII_DNA_hAT_MITE",130,1189,1305,117,25.4,12,5.7,"TR44861_c0_g2","1"
"119","TE_00000028","TR44842_c3_g1_i1","C","__ClassII_DNA_hAT_MITE",130,654,766,113,28.2,0,2.7,"TR44842_c3_g1","1"
"120","TE_00000028","TR8404_c0_g1_i1","C","__ClassII_DNA_hAT_MITE",130,655,749,95,29.3,0.8,7,"TR8404_c0_g1","1"
"121","TE_00000028","TR10927_c0_g1_i1","+","__ClassII_DNA_hAT_MITE",130,358,470,113,21.6,0,1.8,"TR10927_c0_g1","1"
"122","TE_00000028","TR8404_c0_g2_i1","C","__ClassII_DNA_hAT_MITE",130,655,749,95,29.3,0.8,7,"TR8404_c0_g2","1"
"123","TE_00000028","TR7228_c0_g1_i1","+","__ClassII_DNA_hAT_MITE",130,132,239,108,27.2,0,8,"TR7228_c0_g1","1"
"124","TE_00000028","TR4408_c0_g1_i1","+","__ClassII_DNA_hAT_MITE",130,464,586,123,22.4,5.7,5.7,"TR4408_c0_g1","1"
"125","TE_00000028","TR11767_c0_g1_i1","+","__ClassII_DNA_hAT_MITE",130,10,122,113,24.3,7.1,5.2,"TR11767_c0_g1","1"
"126","TE_00000032","TR9328_c0_g1_i1","C","__ClassI_LTR_Copia",537,478,759,282,16.9,16.7,1.5,"TR9328_c0_g1","1"
"127","TE_00000035","TR34029_c0_g3_i1","C","__ClassI_LTR_Gypsy",231,378,508,131,13.9,3,1.5,"TR34029_c0_g3","1"
"128","TE_00000035","TR6224_c0_g1_i1","+","__ClassI_LTR_Gypsy",231,441,553,113,15.3,7.1,1.7,"TR6224_c0_g1","1"
"129","TE_00000042","TR17433_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,2,225,224,18.4,9.8,0.4,"TR17433_c0_g1","1"
"130","TE_00000046","TR36796_c0_g6_i1","C","__ClassI_LTR_Gypsy",220,120,235,116,12.2,2.6,0.8,"TR36796_c0_g6","1"
"131","TE_00000046","TR36796_c0_g3_i1","C","__ClassI_LTR_Gypsy",220,2,169,168,16.3,0,1.2,"TR36796_c0_g3","1"
"132","TE_00000046","TR36796_c0_g2_i1","C","__ClassI_LTR_Gypsy",220,2,111,110,8.3,0,0.9,"TR36796_c0_g2","1"
"133","TE_00000047","TR49267_c0_g1_i1","+","__ClassI_LTR_Gypsy",556,964,1118,155,25.2,1.3,0,"TR49267_c0_g1","1"
"134","TE_00000051","TR1766_c0_g1_i1","+","__ClassI_LTR_Gypsy",102,174,255,82,18.2,0,6.5,"TR1766_c0_g1","1"
"135","TE_00000051","TR17317_c0_g1_i1","+","__ClassI_LTR_Gypsy",102,478,579,102,15.5,4.9,4.9,"TR17317_c0_g1","1"
"136","TE_00000051","TR17317_c0_g2_i1","+","__ClassI_LTR_Gypsy",102,87,188,102,15.5,4.9,4.9,"TR17317_c0_g2","1"
"137","TE_00000051","TR8404_c0_g1_i1","C","__ClassI_LTR_Gypsy",102,750,851,102,21.7,2,5,"TR8404_c0_g1","1"
"138","TE_00000051","TR8404_c0_g2_i1","C","__ClassI_LTR_Gypsy",102,750,851,102,21.7,2,5,"TR8404_c0_g2","1"
"139","TE_00000053","TR23445_c0_g1_i1","+","__ClassI_LTR_Copia",1196,134,511,378,23.3,2.35,2.4,"TR23445_c0_g1","1"
"140","TE_00000053","TR40256_c0_g1_i1","+","__ClassI_LTR_Copia",1196,42,257,216,26.2,1.4,13.5,"TR40256_c0_g1","1"
"141","TE_00000053","TR51343_c0_g1_i1","+","__ClassI_LTR_Copia",1196,1,125,125,12.3,0,2.5,"TR51343_c0_g1","1"
"142","TE_00000053","TR43316_c0_g1_i1","C","__ClassI_LTR_Copia",1196,49,268,220,25.9,2.7,5.1,"TR43316_c0_g1","1"
"143","TE_00000053","TR38271_c0_g1_i1","C","__ClassI_LTR_Copia",1196,1,326,326,19.05,0.4,3.3,"TR38271_c0_g1","1"
"144","TE_00000053","TR17620_c0_g4_i1","+","__ClassI_LTR_Copia",1196,10,195,186,5.5,0,1.6,"TR17620_c0_g4","1"
"145","TE_00000053","TR30429_c0_g1_i1","+","__ClassI_LTR_Copia",1196,86,343,258,23.8,4.7,2.3,"TR30429_c0_g1","1"
"146","TE_00000053","TR36310_c1_g1_i1","+","__ClassI_LTR_Copia",1196,26,148,123,16.1,5.7,4,"TR36310_c1_g1","1"
"147","TE_00000053","TR13515_c0_g1_i1","C","__ClassI_LTR_Copia",1196,2020,2150,131,22.1,7.6,10.2,"TR13515_c0_g1","1"
"148","TE_00000053","TR17620_c0_g2_i1","+","__ClassI_LTR_Copia",1196,1,157,157,5.3,1.3,3.2,"TR17620_c0_g2","1"
"149","TE_00000053","TR36310_c0_g1_i1","+","__ClassI_LTR_Copia",1196,210,315,106,20.9,11.3,0.8,"TR36310_c0_g1","1"
"150","TE_00000053","TR17620_c0_g1_i1","+","__ClassI_LTR_Copia",1196,10,195,186,7.7,0,1.6,"TR17620_c0_g1","1"
"151","TE_00000054","TR34029_c0_g3_i1","C","__ClassII_DNA_Harbinger_MITE",152,525,617,93,26.1,0,1.1,"TR34029_c0_g3","1"
"152","TE_00000054","TR85_c0_g1_i1","C","__ClassII_DNA_Harbinger_MITE",152,192,333,142,20.7,8.4,1.3,"TR85_c0_g1","1"
"153","TE_00000056","TR21524_c0_g1_i1","C","__ClassII_DNA_Harbinger_MITE",171,164,253,90,21.6,0,2.3,"TR21524_c0_g1","1"
"154","TE_00000070","TR9166_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,271,426,156,24.4,1.9,2.6,"TR9166_c0_g1","1"
"155","TE_00000070","TR34707_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,35,149,115,21.9,0.9,4.5,"TR34707_c0_g1","1"
"156","TE_00000070","TR52263_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,635,737,103,20,0,3,"TR52263_c0_g1","1"
"157","TE_00000070","TR49668_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,98,239,142,22.5,0,9.2,"TR49668_c0_g1","1"
"158","TE_00000070","TR33201_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,1357,1437,81,21.8,0,3.9,"TR33201_c0_g1","1"
"159","TE_00000070","TR31324_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,52,172,121,29.4,0.8,1.7,"TR31324_c0_g1","1"
"160","TE_00000070","TR6304_c6_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,16,114,99,21.9,1,3.1,"TR6304_c6_g2","1"
"161","TE_00000070","TR6304_c6_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,16,139,124,17.8,2.4,5,"TR6304_c6_g1","1"
"162","TE_00000070","TR41925_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,998,1099,102,22.2,0,3,"TR41925_c0_g1","1"
"163","TE_00000070","TR6658_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,43,168,126,18.9,0.8,3.2,"TR6658_c0_g1","1"
"164","TE_00000073","TR34740_c0_g1_i1","C","__ClassII_DNA_CACTA_MITE",387,64,156,93,16.5,0,2.2,"TR34740_c0_g1","1"
"165","TE_00000073","TR10512_c0_g1_i1","C","__ClassII_DNA_CACTA_MITE",387,98,223,126,7.3,0,2.4,"TR10512_c0_g1","1"
"166","TE_00000073","TR42425_c0_g1_i1","+","__ClassII_DNA_CACTA_MITE",387,18,141,124,14.4,4,10.3,"TR42425_c0_g1","1"
"167","TE_00000073","TR28960_c2_g1_i1","+","__ClassII_DNA_CACTA_MITE",387,318,407,90,17.2,6.7,3.2,"TR28960_c2_g1","1"
"168","TE_00000073","TR1979_c1_g1_i1","C","__ClassII_DNA_CACTA_MITE",387,149,326,178,18.7,25.3,3.7,"TR1979_c1_g1","1"
"169","TE_00000073","TR9848_c0_g1_i1","+","__ClassII_DNA_CACTA_MITE",387,91,214,124,13.2,1.6,2.4,"TR9848_c0_g1","1"
"170","TE_00000074","TR43235_c0_g1_i1","C","__ClassI_LTR_Gypsy",375,1,247,247,13.4,12.6,0.4,"TR43235_c0_g1","1"
"171","TE_00000074","TR27809_c2_g2_i1","+","__ClassI_LTR_Gypsy",375,349,489,141,20.6,7.1,3.4,"TR27809_c2_g2","1"
"172","TE_00000074","TR27809_c2_g1_i1","+","__ClassI_LTR_Gypsy",375,349,442,94,20.7,9.6,7.3,"TR27809_c2_g1","1"
"173","TE_00000076","TR48221_c0_g1_i1","+","__ClassI_LTR_Gypsy",285,107,231,125,24.6,3.2,2.4,"TR48221_c0_g1","1"
"174","TE_00000076","TR38740_c0_g1_i1","+","__ClassI_LTR_Gypsy",285,53,175,123,21.5,0,1.6,"TR38740_c0_g1","1"
"175","TE_00000076","TR47653_c0_g2_i1","+","__ClassI_LTR_Gypsy",285,28,128,101,15.2,0,2,"TR47653_c0_g2","1"
"176","TE_00000076","TR14388_c0_g1_i1","C","__ClassI_LTR_Gypsy",285,19,186,168,21.6,37.5,0.9,"TR14388_c0_g1","1"
"177","TE_00000080","TR45804_c0_g1_i1","C","__ClassI_nLTR_LINE_RTE",729,1293,1735,443,17.1,8.8,0.45,"TR45804_c0_g1","1"
"178","TE_00000080","TR8697_c0_g1_i1","+","__ClassI_nLTR_LINE_RTE",729,1,453,453,16.9,2.9,0.7,"TR8697_c0_g1","1"
"179","TE_00000080","TR41330_c0_g1_i1","+","__ClassI_nLTR_LINE_RTE",729,172,284,113,17.8,2.6,5.5,"TR41330_c0_g1","1"
"180","TE_00000080","TR31414_c0_g1_i1","C","__ClassI_nLTR_LINE_RTE",729,7,143,137,19.9,0,0.7,"TR31414_c0_g1","1"
"181","TE_00000080","TR31192_c0_g1_i1","+","__ClassI_nLTR_LINE_RTE",729,300,606,307,17.1,2.3,1,"TR31192_c0_g1","1"
