"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"28","Mariner-17_Cory","TRINITY_DN9928_c0_g1_i1","+","Unspecified",1600,3,85,83,3.6,3.6,0,"TRINITY_DN9928_c0_g1","1"
"29","Mariner-17_Cory","TRINITY_DN12816_c0_g3_i1","C","Unspecified",1600,1,225,225,3.1,0,0,"TRINITY_DN12816_c0_g3","1"
"30","Mariner-17_Cory","TRINITY_DN21401_c12_g4_i1","+","Unspecified",1600,1,203,203,5,6.9,2.4,"TRINITY_DN21401_c12_g4","1"
"31","Mariner-17_Cory","TRINITY_DN27975_c0_g2_i1","+","Unspecified",1600,1,86,86,8.1,0,0,"TRINITY_DN27975_c0_g2","1"
"32","Mariner-17_Cory","TRINITY_DN21401_c12_g1_i1","+","Unspecified",1600,1,207,207,1,0,0,"TRINITY_DN21401_c12_g1","1"
"33","Mariner-17_Cory","TRINITY_DN15224_c0_g1_i1","+","Unspecified",1600,7,107,101,16.8,1,0,"TRINITY_DN15224_c0_g1","1"
"34","Mariner-17_Cory","TRINITY_DN14137_c0_g1_i1","+","Unspecified",1600,1,217,217,3.7,0,0,"TRINITY_DN14137_c0_g1","1"
"35","Mariner-17_Cory","TRINITY_DN12536_c0_g1_i1","+","Unspecified",1600,1,204,204,4.9,0.5,0.5,"TRINITY_DN12536_c0_g1","1"
"36","Mariner-17_Cory","TRINITY_DN21401_c12_g20_i1","+","Unspecified",1600,1,223,223,1.4,0,0,"TRINITY_DN21401_c12_g20","1"
"37","Mariner-17_Cory","TRINITY_DN11647_c1_g1_i1","C","Unspecified",1600,165,266,102,5,1,1,"TRINITY_DN11647_c1_g1","1"
"38","Mariner-17_Cory","TRINITY_DN21401_c12_g21_i1","+","Unspecified",1600,117,203,87,0,0,0,"TRINITY_DN21401_c12_g21","1"
"39","Mariner-17_Cory","TRINITY_DN27975_c0_g1_i1","+","Unspecified",1600,1,86,86,8.1,0,0,"TRINITY_DN27975_c0_g1","1"
"40","Mariner-17_Cory","TRINITY_DN21401_c12_g18_i1","+","Unspecified",1600,1,203,203,1,6.4,0,"TRINITY_DN21401_c12_g18","1"
"41","Mariner-17_Cory","TRINITY_DN12152_c0_g1_i1","C","Unspecified",1600,13,219,207,2.9,1.4,0,"TRINITY_DN12152_c0_g1","1"
"42","Mariner-17_Cory","TRINITY_DN12816_c0_g2_i1","C","Unspecified",1600,1,225,225,3.6,0,0,"TRINITY_DN12816_c0_g2","1"
"43","Mariner-17_Cory","TRINITY_DN11647_c1_g2_i1","C","Unspecified",1600,164,265,102,5,1,1,"TRINITY_DN11647_c1_g2","1"
"44","Mariner-17_Cory","TRINITY_DN21401_c12_g9_i1","+","Unspecified",1600,1,202,202,3,1.5,0.5,"TRINITY_DN21401_c12_g9","1"
"45","Mariner-17_Cory","TRINITY_DN15878_c0_g2_i1","C","Unspecified",1600,587,670,84,7.1,0,0,"TRINITY_DN15878_c0_g2","1"
"46","Mariner-17_Cory","TRINITY_DN35422_c0_g1_i1","C","Unspecified",1600,483,585,103,10.7,0,0,"TRINITY_DN35422_c0_g1","1"
"47","Mariner-17_Cory","TRINITY_DN8005_c0_g1_i1","+","Unspecified",1600,354,436,83,2.4,0,0,"TRINITY_DN8005_c0_g1","1"
"48","Mariner-17_Cory","TRINITY_DN21401_c12_g16_i1","+","Unspecified",1600,1,202,202,3.5,1.5,0.5,"TRINITY_DN21401_c12_g16","1"
"49","Mariner-17_Cory","TRINITY_DN18605_c1_g4_i1","+","Unspecified",1600,1,246,246,3.3,0.4,0.4,"TRINITY_DN18605_c1_g4","1"
"50","Mariner-17_Cory","TRINITY_DN21401_c12_g14_i1","+","Unspecified",1600,1,205,205,2.9,6.8,0.5,"TRINITY_DN21401_c12_g14","1"
"51","Mariner-17_Cory","TRINITY_DN18605_c1_g1_i1","+","Unspecified",1600,3,197,195,5.1,0,0,"TRINITY_DN18605_c1_g1","1"
"52","Mariner-17_Cory","TRINITY_DN18524_c0_g1_i1","+","Unspecified",1600,1,94,94,3.2,0,0,"TRINITY_DN18524_c0_g1","1"
"53","Mariner-17_Cory","TRINITY_DN15225_c1_g1_i1","+","Unspecified",1600,17,223,207,6.8,5.8,0,"TRINITY_DN15225_c1_g1","1"
"54","Mariner-17_Cory","TRINITY_DN23013_c0_g1_i1","+","Unspecified",1600,2,88,87,5.8,1.1,0,"TRINITY_DN23013_c0_g1","1"
"55","Mariner-17_Cory","TRINITY_DN14137_c0_g2_i1","+","Unspecified",1600,1,202,202,6.4,2,0,"TRINITY_DN14137_c0_g2","1"
"56","Mariner-17_Cory","TRINITY_DN21610_c0_g1_i1","C","Unspecified",1600,17,112,96,17.2,5.2,3.1,"TRINITY_DN21610_c0_g1","1"
"57","Mariner-17_Cory","TRINITY_DN20775_c5_g4_i1","+","Unspecified",1600,2,136,135,8.2,0,0,"TRINITY_DN20775_c5_g4","1"
"58","Mariner-17_Cory","TRINITY_DN36474_c0_g1_i1","+","Unspecified",1600,1,128,128,15.6,0,0,"TRINITY_DN36474_c0_g1","1"
"59","Mariner-17_Cory","TRINITY_DN35364_c0_g1_i1","C","Unspecified",1600,483,578,96,4.2,17.7,0,"TRINITY_DN35364_c0_g1","1"
"60","Mariner-17_Cory","TRINITY_DN11373_c0_g1_i1","C","Unspecified",1600,1,114,114,6.1,0.9,0,"TRINITY_DN11373_c0_g1","1"
"61","Mariner-17_Cory","TRINITY_DN21401_c12_g12_i1","+","Unspecified",1600,1,203,203,0,0,0,"TRINITY_DN21401_c12_g12","1"
"62","Mariner-17_Cory","TRINITY_DN16042_c0_g1_i1","C","Unspecified",1600,2,150,149,6.8,2,0.7,"TRINITY_DN16042_c0_g1","1"
"63","Mariner-17_Cory","TRINITY_DN13400_c0_g1_i1","C","Unspecified",1600,823,924,102,2,0,0,"TRINITY_DN13400_c0_g1","1"
"64","Mariner-17_Cory","TRINITY_DN21401_c12_g11_i1","+","Unspecified",1600,1,210,210,1.4,0.5,0,"TRINITY_DN21401_c12_g11","1"
"65","Mariner-17_Cory","TRINITY_DN21962_c0_g1_i1","+","Unspecified",1600,2,130,129,10.2,0,0.8,"TRINITY_DN21962_c0_g1","1"
"66","Mariner-17_Cory","TRINITY_DN8005_c0_g2_i1","+","Unspecified",1600,347,429,83,2.4,0,0,"TRINITY_DN8005_c0_g2","1"
"67","Mariner-17_DR","TRINITY_DN36671_c0_g1_i1","+","DNA/TcMar-Tc1",1600,10,232,223,23.5,4.5,4.5,"TRINITY_DN36671_c0_g1","1"
"68","Mariner-17_DR","TRINITY_DN21377_c3_g10_i1","+","DNA/TcMar-Tc1",1600,66,175,110,32.7,1.8,0,"TRINITY_DN21377_c3_g10","1"
"69","Mariner-17_DR","TRINITY_DN30702_c0_g1_i1","C","DNA/TcMar-Tc1",1600,1,293,293,28.6,1.5,7.7,"TRINITY_DN30702_c0_g1","1"
"70","Mariner-17_DR","TRINITY_DN21377_c3_g3_i1","+","DNA/TcMar-Tc1",1600,66,175,110,32.7,1.8,0,"TRINITY_DN21377_c3_g3","1"
"71","Tc1-5_Xt","TRINITY_DN21278_c2_g7_i1","+","DNA/TcMar-Tc1",1600,1,93,93,14,0,0,"TRINITY_DN21278_c2_g7","1"
"72","Tc1-5_Xt","TRINITY_DN36652_c0_g1_i1","+","DNA/TcMar-Tc1",1600,46,238,193,31.4,9.8,0.9,"TRINITY_DN36652_c0_g1","1"
"73","Tc1-5_Xt","TRINITY_DN21415_c4_g3_i1","C","DNA/TcMar-Tc1",1600,2,106,105,6.7,0.9,0,"TRINITY_DN21415_c4_g3","1"
"74","Tc1-5_Xt","TRINITY_DN36802_c0_g1_i1","+","DNA/TcMar-Tc1",1600,1,434,434,26.1,1.8,1.1,"TRINITY_DN36802_c0_g1","1"
"75","Tc1-5_Xt","TRINITY_DN21465_c4_g11_i2","C","DNA/TcMar-Tc1",1600,1,102,102,5.9,2.9,0,"TRINITY_DN21465_c4_g11","2"
"76","Tc1-5_Xt","TRINITY_DN11373_c0_g1_i1","C","DNA/TcMar-Tc1",1600,125,222,98,4.1,1,0,"TRINITY_DN11373_c0_g1","1"
"77","Tc1-5_Xt","TRINITY_DN14337_c0_g3_i1","C","DNA/TcMar-Tc1",1600,1,97,97,11.3,1,0,"TRINITY_DN14337_c0_g3","1"
"78","TE_00000037","TRINITY_DN37952_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",185,118,214,97,20.7,0,5.4,"TRINITY_DN37952_c0_g1","1"
"79","TE_00000037","TRINITY_DN15935_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",185,145,247,103,12.9,0,2,"TRINITY_DN15935_c1_g1","1"
"80","TE_00000042","TRINITY_DN21470_c5_g7_i1","+","__ClassII_DNA_TcMar_MITE",372,54,404,351,1.7,6,0,"TRINITY_DN21470_c5_g7","1"
"81","TE_00000042","TRINITY_DN21470_c5_g4_i1","+","__ClassII_DNA_TcMar_MITE",372,1,89,89,1.1,0,0,"TRINITY_DN21470_c5_g4","1"
"82","TE_00000042","TRINITY_DN20357_c4_g3_i1","C","__ClassII_DNA_TcMar_MITE",372,1,88,88,8,0,0,"TRINITY_DN20357_c4_g3","1"
"83","TE_00000042","TRINITY_DN1046_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,384,708,325,17.6,13.2,0.3,"TRINITY_DN1046_c0_g1","1"
"84","TE_00000042","TRINITY_DN21470_c5_g2_i1","+","__ClassII_DNA_TcMar_MITE",372,1,92,92,1.1,0,0,"TRINITY_DN21470_c5_g2","1"
"85","TE_00000052","TRINITY_DN38113_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",170,143,279,137,9.8,3.6,3.6,"TRINITY_DN38113_c0_g2","1"
"86","TE_00000052","TRINITY_DN38113_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",170,148,284,137,9.8,3.6,3.6,"TRINITY_DN38113_c0_g1","1"
"87","TE_00000052","TRINITY_DN15935_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",170,1,93,93,9.7,0,0,"TRINITY_DN15935_c0_g2","1"
"88","TE_00000066","TRINITY_DN21212_c0_g6_i1","+","__ClassII_DNA_TcMar_MITE",143,108,198,91,11.8,6.6,6.6,"TRINITY_DN21212_c0_g6","1"
"89","TE_00000066","TRINITY_DN2753_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",143,39,149,111,1.8,0,0.9,"TRINITY_DN2753_c0_g1","1"
"90","TE_00000066","TRINITY_DN2753_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",143,39,159,121,5.8,0,0.8,"TRINITY_DN2753_c0_g2","1"
"91","TE_00000066","TRINITY_DN2956_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",143,1,96,96,5.3,0,2.1,"TRINITY_DN2956_c0_g1","1"
"92","TE_00000066","TRINITY_DN2956_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",143,1,96,96,5.3,0,2.1,"TRINITY_DN2956_c0_g2","1"
"93","TE_00000066","TRINITY_DN21212_c0_g7_i1","+","__ClassII_DNA_TcMar_MITE",143,191,281,91,14.1,6.6,6.6,"TRINITY_DN21212_c0_g7","1"
"94","TE_00000066","TRINITY_DN37463_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",143,204,342,139,13.4,0.7,3.7,"TRINITY_DN37463_c0_g1","1"
"95","TE_00000070","TRINITY_DN42118_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,89,174,86,25.7,1.2,4.8,"TRINITY_DN42118_c0_g1","1"
"96","TE_00000070","TRINITY_DN15982_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,166,262,97,24.8,1,4.3,"TRINITY_DN15982_c0_g1","1"
"97","TE_00000070","TRINITY_DN23715_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,105,202,98,28.4,0,3.2,"TRINITY_DN23715_c0_g1","1"
"98","TE_00000070","TRINITY_DN28598_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,61,157,97,28.7,3.1,3.1,"TRINITY_DN28598_c0_g1","1"
"99","TE_00000070","TRINITY_DN7763_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,328,450,123,22.1,0.8,4.2,"TRINITY_DN7763_c0_g2","1"
"100","TE_00000070","TRINITY_DN38446_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,188,288,101,32,1,1,"TRINITY_DN38446_c0_g1","1"
"101","TE_00000070","TRINITY_DN7763_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,328,450,123,22.1,0.8,4.2,"TRINITY_DN7763_c0_g1","1"
"102","TE_00000070","TRINITY_DN20955_c1_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,98,214,117,12.5,1.7,4.4,"TRINITY_DN20955_c1_g1","1"
"103","TE_00000070","TRINITY_DN21403_c3_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,5,115,111,18,0.9,4.7,"TRINITY_DN21403_c3_g2","1"
"104","TE_00000070","TRINITY_DN20955_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,99,223,125,10.8,0.8,3.3,"TRINITY_DN20955_c0_g1","1"
"105","TE_00000070","TRINITY_DN21378_c3_g7_i1","C","__ClassII_DNA_TcMar_MITE",172,1,91,91,6.8,0,3.4,"TRINITY_DN21378_c3_g7","1"
"106","TE_00000070","TRINITY_DN21403_c3_g17_i1","C","__ClassII_DNA_TcMar_MITE",172,5,115,111,17.8,0,3.7,"TRINITY_DN21403_c3_g17","1"
"107","TE_00000070","TRINITY_DN5364_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,1,107,107,14.6,0.9,3.9,"TRINITY_DN5364_c0_g1","1"
"108","TE_00000070","TRINITY_DN27737_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,1,95,95,24.5,2.1,5.4,"TRINITY_DN27737_c0_g1","1"
"109","TE_00000070","TRINITY_DN20542_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,177,285,109,23.4,0.9,1.9,"TRINITY_DN20542_c0_g1","1"
"110","TE_00000070","TRINITY_DN21403_c3_g3_i1","C","__ClassII_DNA_TcMar_MITE",172,5,115,111,15.3,1.8,5.6,"TRINITY_DN21403_c3_g3","1"
"111","TE_00000070","TRINITY_DN21378_c3_g6_i1","C","__ClassII_DNA_TcMar_MITE",172,67,192,126,11.5,0.8,3.2,"TRINITY_DN21378_c3_g6","1"
"112","TE_00000070","TRINITY_DN21413_c1_g4_i1","+","__ClassII_DNA_TcMar_MITE",172,2,87,86,20.2,0,2.4,"TRINITY_DN21413_c1_g4","1"
"113","TE_00000070","TRINITY_DN21378_c3_g15_i1","C","__ClassII_DNA_TcMar_MITE",172,982,1115,134,13.1,0,3.1,"TRINITY_DN21378_c3_g15","1"
"114","TE_00000070","TRINITY_DN21378_c3_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,59,184,126,9.8,0.8,3.2,"TRINITY_DN21378_c3_g2","1"
"115","TE_00000070","TRINITY_DN15900_c0_g3_i1","+","__ClassII_DNA_TcMar_MITE",172,215,297,83,21.3,0,3.8,"TRINITY_DN15900_c0_g3","1"
"116","TE_00000070","TRINITY_DN957_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,363,455,93,13.8,3.2,6.7,"TRINITY_DN957_c0_g1","1"
"117","TE_00000070","TRINITY_DN21362_c0_g10_i2","+","__ClassII_DNA_TcMar_MITE",172,127,224,98,27.4,3.1,3.1,"TRINITY_DN21362_c0_g10","2"
"118","TE_00000070","TRINITY_DN21378_c3_g11_i1","C","__ClassII_DNA_TcMar_MITE",172,25,143,119,24.8,4.2,5.1,"TRINITY_DN21378_c3_g11","1"
"119","TE_00000070","TRINITY_DN10540_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,212,322,111,26.6,0.9,1.8,"TRINITY_DN10540_c0_g1","1"
"120","TE_00000070","TRINITY_DN39657_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,98,210,113,29.7,0.9,1.8,"TRINITY_DN39657_c0_g1","1"
"121","TE_00000070","TRINITY_DN29310_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,39,150,112,23.2,0,3.7,"TRINITY_DN29310_c0_g1","1"
"122","TE_00000070","TRINITY_DN21378_c3_g5_i1","C","__ClassII_DNA_TcMar_MITE",172,53,174,122,12.7,0,3.4,"TRINITY_DN21378_c3_g5","1"
"123","TE_00000100","TRINITY_DN21976_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",559,57,200,144,26.6,0,0.7,"TRINITY_DN21976_c0_g1","1"
"124","TE_00000100","TRINITY_DN10021_c1_g1_i1","C","__ClassII_DNA_TcMar_MITE",559,18,565,548,25.1,0.6,1.3,"TRINITY_DN10021_c1_g1","1"
"125","TE_00000102","TRINITY_DN9762_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",150,126,211,86,18.6,8.1,0,"TRINITY_DN9762_c0_g1","1"
"126","TE_00000102","TRINITY_DN2816_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",150,28,173,146,13.8,2.7,0.7,"TRINITY_DN2816_c0_g2","1"
"127","TE_00000102","TRINITY_DN17017_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",150,453,571,119,22.2,14.3,1.5,"TRINITY_DN17017_c0_g1","1"
"128","TE_00000102","TRINITY_DN21366_c2_g1_i1","C","__ClassII_DNA_TcMar_MITE",150,149,258,110,12.8,1.8,0.9,"TRINITY_DN21366_c2_g1","1"
"129","TE_00000102","TRINITY_DN2816_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",150,92,237,146,13.8,2.7,0.7,"TRINITY_DN2816_c0_g1","1"
"130","TE_00000102","TRINITY_DN9762_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",150,168,253,86,18.6,8.1,0,"TRINITY_DN9762_c0_g2","1"
"131","TE_00000102","TRINITY_DN20551_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",150,1,89,89,6.7,0,0,"TRINITY_DN20551_c0_g1","1"
"132","TE_00000102","TRINITY_DN17398_c0_g1_i2","+","__ClassII_DNA_TcMar_MITE",150,358,506,149,13.6,1.3,1.3,"TRINITY_DN17398_c0_g1","2"
"133","TE_00000116","TRINITY_DN33904_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,98,232,135,10.5,5.9,8.3,"TRINITY_DN33904_c0_g1","1"
"134","TE_00000116","TRINITY_DN22073_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,7,221,215,8.9,0,0.9,"TRINITY_DN22073_c0_g1","1"
"135","TE_00000116","TRINITY_DN36743_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,31,218,188,9.7,4.8,1.6,"TRINITY_DN36743_c0_g1","1"
"136","TE_00000116","TRINITY_DN32640_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,149,239,91,23.3,3.3,1.1,"TRINITY_DN32640_c0_g1","1"
"137","TE_00000116","TRINITY_DN21353_c2_g2_i1","C","__ClassII_DNA_TcMar_MITE",323,16,211,196,15.5,5.6,4.5,"TRINITY_DN21353_c2_g2","1"
"138","TE_00000116","TRINITY_DN21353_c2_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,104,269,166,13,3.6,3,"TRINITY_DN21353_c2_g1","1"
"139","TE_00000116","TRINITY_DN16768_c1_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,55,165,111,9.9,25.2,0,"TRINITY_DN16768_c1_g1","1"
"140","TE_00000116","TRINITY_DN39140_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,1,217,217,11.3,1.4,1.9,"TRINITY_DN39140_c0_g1","1"
"141","TE_00000116","TRINITY_DN2155_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,63,339,277,21.4,13,5.4,"TRINITY_DN2155_c0_g1","1"
"142","TE_00000116","TRINITY_DN16768_c1_g3_i1","C","__ClassII_DNA_TcMar_MITE",323,55,165,111,9.9,25.2,0,"TRINITY_DN16768_c1_g3","1"
"143","TE_00000116","TRINITY_DN37530_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,99,247,149,12.9,1.3,1.3,"TRINITY_DN37530_c0_g1","1"
"144","TE_00000116","TRINITY_DN21159_c1_g2_i1","+","__ClassII_DNA_TcMar_MITE",323,70,312,243,14.3,21.8,2.1,"TRINITY_DN21159_c1_g2","1"
"145","TE_00000116","TRINITY_DN21353_c2_g3_i1","C","__ClassII_DNA_TcMar_MITE",323,51,330,280,16.2,16.1,3.2,"TRINITY_DN21353_c2_g3","1"
"146","TE_00000116","TRINITY_DN21159_c4_g4_i1","+","__ClassII_DNA_TcMar_MITE",323,531,617,87,17.2,2.3,0,"TRINITY_DN21159_c4_g4","1"
"147","TE_00000116","TRINITY_DN21159_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,237,479,243,14.3,21.8,2.1,"TRINITY_DN21159_c1_g1","1"
"148","TE_00000116","TRINITY_DN21353_c2_g6_i1","C","__ClassII_DNA_TcMar_MITE",323,121,201,81,14.1,0,3.9,"TRINITY_DN21353_c2_g6","1"
"149","TE_00000116","TRINITY_DN38896_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,1,207,207,10.8,12.6,15.3,"TRINITY_DN38896_c0_g1","1"
"150","TE_00000125","TRINITY_DN5535_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",326,153,302,150,28.1,2.7,2.7,"TRINITY_DN5535_c0_g1","1"
"151","TE_00000135","TRINITY_DN20130_c0_g8_i1","+","__ClassII_DNA_TcMar_MITE",560,21,174,154,23.5,0,0.7,"TRINITY_DN20130_c0_g8","1"
"152","TE_00000135","TRINITY_DN36980_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",560,1,255,255,0.4,0,0,"TRINITY_DN36980_c0_g1","1"
"153","TE_00000135","TRINITY_DN5868_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",560,93,260,168,33.9,0.6,1.8,"TRINITY_DN5868_c0_g1","1"
"154","TE_00000135","TRINITY_DN11788_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",560,7,198,192,35.1,5.7,0.5,"TRINITY_DN11788_c0_g2","1"
"155","TE_00000135","TRINITY_DN26923_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",560,3,128,126,31.2,0,0.8,"TRINITY_DN26923_c0_g1","1"
"156","TE_00000135","TRINITY_DN8823_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",560,52,279,228,30.5,0.4,0.9,"TRINITY_DN8823_c0_g2","1"
"157","TE_00000135","TRINITY_DN8823_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",560,52,279,228,28.3,0.4,0.9,"TRINITY_DN8823_c0_g1","1"
"158","TE_00000135","TRINITY_DN20130_c0_g4_i1","+","__ClassII_DNA_TcMar_MITE",560,21,174,154,23.5,0,0.7,"TRINITY_DN20130_c0_g4","1"
"159","TE_00000135","TRINITY_DN21424_c6_g6_i1","C","__ClassII_DNA_TcMar_MITE",560,2,108,107,25.5,0,0.9,"TRINITY_DN21424_c6_g6","1"
