"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"35","Mariner-17_Cory","TRINITY_DN10965_c1_g1_i1","+","Unspecified",1600,1,213,213,6.1,3.8,0.5,"TRINITY_DN10965_c1_g1","1"
"36","Mariner-17_Cory","TRINITY_DN21462_c0_g2_i1","+","Unspecified",1600,5,210,206,12.2,6.3,0.5,"TRINITY_DN21462_c0_g2","1"
"37","Mariner-17_Cory","TRINITY_DN33128_c0_g1_i1","+","Unspecified",1600,1,274,274,6.6,27.4,0,"TRINITY_DN33128_c0_g1","1"
"38","Mariner-17_Cory","TRINITY_DN33446_c0_g1_i1","C","Unspecified",1600,1,250,250,10.8,3.6,0,"TRINITY_DN33446_c0_g1","1"
"39","Mariner-17_Cory","TRINITY_DN2213_c0_g1_i1","C","Unspecified",1600,1,244,244,6.6,25.4,0,"TRINITY_DN2213_c0_g1","1"
"40","Mariner-17_Cory","TRINITY_DN31100_c2_g9_i1","C","Unspecified",1600,110,255,146,9.6,4.8,0,"TRINITY_DN31100_c2_g9","1"
"41","Mariner-17_Cory","TRINITY_DN5185_c0_g1_i1","C","Unspecified",1600,2,252,251,9.2,0.8,0,"TRINITY_DN5185_c0_g1","1"
"42","Mariner-17_Cory","TRINITY_DN10965_c0_g1_i1","+","Unspecified",1600,125,233,109,10.1,0,0,"TRINITY_DN10965_c0_g1","1"
"43","Mariner-17_Cory","TRINITY_DN30363_c1_g1_i1","C","Unspecified",1600,98,202,105,8.6,0,0,"TRINITY_DN30363_c1_g1","1"
"44","Mariner-17_Cory","TRINITY_DN31079_c3_g1_i1","+","Unspecified",1600,16,287,272,7,1.5,0,"TRINITY_DN31079_c3_g1","1"
"45","Mariner-17_Cory","TRINITY_DN8529_c0_g1_i1","C","Unspecified",1600,3,266,264,8,2.6,0,"TRINITY_DN8529_c0_g1","1"
"46","Mariner-17_Cory","TRINITY_DN31079_c10_g4_i1","+","Unspecified",1600,1,220,220,6.4,0,0,"TRINITY_DN31079_c10_g4","1"
"47","Mariner-17_Cory","TRINITY_DN31079_c2_g3_i1","+","Unspecified",1600,106,241,136,9.4,43.4,0,"TRINITY_DN31079_c2_g3","1"
"48","Mariner-17_Cory","TRINITY_DN50036_c0_g1_i1","C","Unspecified",1600,1,222,222,8.1,19.4,0.4,"TRINITY_DN50036_c0_g1","1"
"49","Mariner-17_Cory","TRINITY_DN31010_c1_g1_i1","C","Unspecified",1600,1,205,205,11.2,0,0,"TRINITY_DN31010_c1_g1","1"
"50","Mariner-17_Cory","TRINITY_DN31114_c6_g9_i1","C","Unspecified",1600,11,223,213,8.9,8,0,"TRINITY_DN31114_c6_g9","1"
"51","Mariner-17_Cory","TRINITY_DN34170_c0_g1_i1","C","Unspecified",1600,6,107,102,8.8,2,0,"TRINITY_DN34170_c0_g1","1"
"52","Mariner-17_Cory","TRINITY_DN31100_c2_g6_i1","C","Unspecified",1600,1,205,205,2.4,1.9,0,"TRINITY_DN31100_c2_g6","1"
"53","Mariner-17_Cory","TRINITY_DN31010_c3_g2_i1","C","Unspecified",1600,5,185,181,7.2,14.9,0,"TRINITY_DN31010_c3_g2","1"
"54","Mariner-17_Cory","TRINITY_DN31010_c3_g3_i1","C","Unspecified",1600,1,230,230,5.2,1.3,0.4,"TRINITY_DN31010_c3_g3","1"
"55","Mariner-17_Cory","TRINITY_DN31010_c3_g4_i1","C","Unspecified",1600,5,204,200,4,14,0.4,"TRINITY_DN31010_c3_g4","1"
"56","Mariner-17_Cory","TRINITY_DN31079_c2_g2_i1","+","Unspecified",1600,1,226,226,6,31.9,0.4,"TRINITY_DN31079_c2_g2","1"
"57","Mariner-17_Cory","TRINITY_DN30149_c0_g2_i1","C","Unspecified",1600,184,272,89,9,0,0,"TRINITY_DN30149_c0_g2","1"
"58","Mariner-17_Cory","TRINITY_DN31079_c3_g2_i1","+","Unspecified",1600,1,214,214,9.4,8.9,0.4,"TRINITY_DN31079_c3_g2","1"
"59","Mariner-17_Cory","TRINITY_DN20257_c0_g1_i1","C","Unspecified",1600,23,206,184,7.1,0,0,"TRINITY_DN20257_c0_g1","1"
"60","Mariner-17_Cory","TRINITY_DN35148_c0_g1_i1","C","Unspecified",1600,2,290,289,11.1,12.1,0,"TRINITY_DN35148_c0_g1","1"
"61","Mariner-17_Cory","TRINITY_DN31079_c2_g1_i1","+","Unspecified",1600,4,209,206,7.7,25.3,0.5,"TRINITY_DN31079_c2_g1","1"
"62","Mariner-17_DR","TRINITY_DN53579_c0_g1_i1","C","DNA/TcMar-Tc1",1600,45,177,133,24.2,3.8,3.8,"TRINITY_DN53579_c0_g1","1"
"63","Tc1-5_Xt","TRINITY_DN31152_c3_g2_i1","+","DNA/TcMar-Tc1",1600,1,888,888,26.3,0.9,0.6,"TRINITY_DN31152_c3_g2","1"
"64","TE_00000014","TRINITY_DN23732_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",685,114,328,215,13.7,0,0,"TRINITY_DN23732_c0_g1","1"
"65","TE_00000014","TRINITY_DN47060_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",685,75,228,154,19.85,0,4.9,"TRINITY_DN47060_c0_g1","1"
"66","TE_00000020","TRINITY_DN38642_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",523,113,269,157,15.1,5.1,3.1,"TRINITY_DN38642_c0_g1","1"
"67","TE_00000023","TRINITY_DN19673_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",194,149,229,81,11.5,13.6,3.4,"TRINITY_DN19673_c0_g1","1"
"68","TE_00000037","TRINITY_DN10483_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",185,91,185,95,12.8,6.3,1,"TRINITY_DN10483_c0_g1","1"
"69","TE_00000037","TRINITY_DN30618_c4_g1_i1","C","__ClassII_DNA_TcMar_MITE",185,85,184,100,13.3,5,1.9,"TRINITY_DN30618_c4_g1","1"
"70","TE_00000037","TRINITY_DN3116_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",185,43,142,100,13.3,1,2,"TRINITY_DN3116_c0_g1","1"
"71","TE_00000037","TRINITY_DN14176_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",185,281,384,104,24.5,0,2,"TRINITY_DN14176_c0_g1","1"
"72","TE_00000037","TRINITY_DN25846_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",185,221,321,101,13.8,6.9,6.9,"TRINITY_DN25846_c0_g1","1"
"73","TE_00000042","TRINITY_DN31170_c6_g2_i1","C","__ClassII_DNA_TcMar_MITE",372,127,218,92,10.9,4.3,0,"TRINITY_DN31170_c6_g2","1"
"74","TE_00000042","TRINITY_DN17842_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,129,222,94,6.4,0,0,"TRINITY_DN17842_c0_g1","1"
"75","TE_00000042","TRINITY_DN30629_c2_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,25,205,181,7.2,0,0,"TRINITY_DN30629_c2_g1","1"
"76","TE_00000042","TRINITY_DN11432_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,391,489,99,34.3,0,0,"TRINITY_DN11432_c0_g1","1"
"77","TE_00000042","TRINITY_DN24583_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",372,1,259,259,6.6,0,0,"TRINITY_DN24583_c0_g2","1"
"78","TE_00000042","TRINITY_DN30629_c2_g8_i1","+","__ClassII_DNA_TcMar_MITE",372,101,272,172,6.4,5.2,0,"TRINITY_DN30629_c2_g8","1"
"79","TE_00000042","TRINITY_DN31170_c6_g4_i1","C","__ClassII_DNA_TcMar_MITE",372,1,246,246,3.7,0,0,"TRINITY_DN31170_c6_g4","1"
"80","TE_00000042","TRINITY_DN31170_c6_g3_i1","C","__ClassII_DNA_TcMar_MITE",372,1,205,205,4.9,0.5,0,"TRINITY_DN31170_c6_g3","1"
"81","TE_00000042","TRINITY_DN26458_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,1,171,171,6.4,2.9,0,"TRINITY_DN26458_c1_g1","1"
"82","TE_00000042","TRINITY_DN30458_c1_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,218,302,85,5.9,0,0,"TRINITY_DN30458_c1_g1","1"
"83","TE_00000042","TRINITY_DN22061_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",372,26,219,194,8.8,12.4,0,"TRINITY_DN22061_c0_g2","1"
"84","TE_00000042","TRINITY_DN11432_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",372,374,472,99,34.3,0,0,"TRINITY_DN11432_c0_g2","1"
"85","TE_00000042","TRINITY_DN31170_c3_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,54,223,170,7.7,1.2,0,"TRINITY_DN31170_c3_g1","1"
"86","TE_00000042","TRINITY_DN25590_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,566,719,154,5.8,14.3,0,"TRINITY_DN25590_c0_g1","1"
"87","TE_00000042","TRINITY_DN30629_c2_g2_i1","+","__ClassII_DNA_TcMar_MITE",372,178,358,181,7.2,0,0,"TRINITY_DN30629_c2_g2","1"
"88","TE_00000042","TRINITY_DN22061_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,26,219,194,9.3,12.4,0,"TRINITY_DN22061_c0_g1","1"
"89","TE_00000042","TRINITY_DN16850_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",372,123,239,117,6,10.3,0,"TRINITY_DN16850_c0_g2","1"
"90","TE_00000042","TRINITY_DN31170_c6_g8_i1","C","__ClassII_DNA_TcMar_MITE",372,47,274,228,1.8,0,0,"TRINITY_DN31170_c6_g8","1"
"91","TE_00000042","TRINITY_DN25661_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,1,142,142,5.6,2.8,0,"TRINITY_DN25661_c1_g1","1"
"92","TE_00000042","TRINITY_DN22538_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,7,211,205,6.9,3.9,0.5,"TRINITY_DN22538_c0_g1","1"
"93","TE_00000042","TRINITY_DN24583_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,1,267,267,6.4,0.8,0,"TRINITY_DN24583_c0_g1","1"
"94","TE_00000042","TRINITY_DN30629_c2_g9_i1","+","__ClassII_DNA_TcMar_MITE",372,37,217,181,7.2,0,0,"TRINITY_DN30629_c2_g9","1"
"95","TE_00000042","TRINITY_DN16386_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,1007,1130,124,33.6,1.6,1.6,"TRINITY_DN16386_c0_g1","1"
"96","TE_00000042","TRINITY_DN16850_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",372,123,238,116,6,11.2,0,"TRINITY_DN16850_c0_g1","1"
"97","TE_00000042","TRINITY_DN27646_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,3,272,270,6.8,5.2,1.8,"TRINITY_DN27646_c0_g1","1"
"98","TE_00000042","TRINITY_DN27646_c1_g1_i1","C","__ClassII_DNA_TcMar_MITE",372,29,210,182,4.4,0,0.6,"TRINITY_DN27646_c1_g1","1"
"99","TE_00000052","TRINITY_DN30618_c4_g1_i1","C","__ClassII_DNA_TcMar_MITE",170,297,463,167,9.1,3.6,1.8,"TRINITY_DN30618_c4_g1","1"
"100","TE_00000052","TRINITY_DN24600_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",170,168,288,121,12.7,7.95,1,"TRINITY_DN24600_c0_g1","1"
"101","TE_00000052","TRINITY_DN981_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",170,273,436,164,11.9,0,2.5,"TRINITY_DN981_c0_g2","1"
"102","TE_00000052","TRINITY_DN25512_c1_g3_i1","C","__ClassII_DNA_TcMar_MITE",170,296,435,140,7.3,1.4,2.2,"TRINITY_DN25512_c1_g3","1"
"103","TE_00000052","TRINITY_DN981_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",170,272,435,164,11.9,0,2.5,"TRINITY_DN981_c0_g1","1"
"104","TE_00000052","TRINITY_DN30240_c2_g1_i1","C","__ClassII_DNA_TcMar_MITE",170,297,436,140,9.4,7.9,1.3,"TRINITY_DN30240_c2_g1","1"
"105","TE_00000052","TRINITY_DN19036_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",170,325,493,169,8,4.1,3.5,"TRINITY_DN19036_c0_g1","1"
"106","TE_00000052","TRINITY_DN27453_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",170,53,217,165,13.5,4.2,1.2,"TRINITY_DN27453_c0_g1","1"
"107","TE_00000052","TRINITY_DN25846_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",170,2,111,110,11.9,3.6,0.9,"TRINITY_DN25846_c0_g1","1"
"108","TE_00000052","TRINITY_DN25512_c1_g2_i1","C","__ClassII_DNA_TcMar_MITE",170,296,465,170,7.2,2.4,2.4,"TRINITY_DN25512_c1_g2","1"
"109","TE_00000060","TRINITY_DN7582_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",88,92,174,83,15.4,2.4,6.2,"TRINITY_DN7582_c0_g1","1"
"110","TE_00000066","TRINITY_DN52670_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",143,153,258,106,11.5,5.7,1.8,"TRINITY_DN52670_c0_g1","1"
"111","TE_00000066","TRINITY_DN49463_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",143,373,514,142,10.1,2.8,2.1,"TRINITY_DN49463_c0_g1","1"
"112","TE_00000066","TRINITY_DN21323_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",143,34,144,111,10,1.8,0.9,"TRINITY_DN21323_c0_g1","1"
"113","TE_00000066","TRINITY_DN30867_c8_g5_i1","+","__ClassII_DNA_TcMar_MITE",143,55,196,142,5,0,1.4,"TRINITY_DN30867_c8_g5","1"
"114","TE_00000066","TRINITY_DN30363_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",143,35,161,127,6.6,7.9,4.6,"TRINITY_DN30363_c0_g2","1"
"115","TE_00000066","TRINITY_DN30867_c8_g9_i1","+","__ClassII_DNA_TcMar_MITE",143,89,230,142,6.4,0,1.4,"TRINITY_DN30867_c8_g9","1"
"116","TE_00000066","TRINITY_DN30694_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",143,93,173,81,18.7,0,14.1,"TRINITY_DN30694_c1_g1","1"
"117","TE_00000070","TRINITY_DN889_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,351,464,114,22.8,0,3.6,"TRINITY_DN889_c0_g1","1"
"118","TE_00000070","TRINITY_DN889_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,351,464,114,22.8,0,3.6,"TRINITY_DN889_c0_g2","1"
"119","TE_00000070","TRINITY_DN24763_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,205,303,99,26.5,2,1,"TRINITY_DN24763_c0_g1","1"
"120","TE_00000070","TRINITY_DN18342_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,53,165,113,15.9,0,16.5,"TRINITY_DN18342_c0_g1","1"
"121","TE_00000070","TRINITY_DN35630_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,148,272,125,21.2,3.2,5.7,"TRINITY_DN35630_c0_g1","1"
"122","TE_00000070","TRINITY_DN31041_c1_g9_i1","+","__ClassII_DNA_TcMar_MITE",172,204,306,103,19,0,3,"TRINITY_DN31041_c1_g9","1"
"123","TE_00000070","TRINITY_DN1911_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,164,283,120,28,0.8,1.7,"TRINITY_DN1911_c0_g1","1"
"124","TE_00000070","TRINITY_DN23202_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",172,114,217,104,21,0,4,"TRINITY_DN23202_c0_g2","1"
"125","TE_00000070","TRINITY_DN30367_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,57,190,134,23.5,0.8,8,"TRINITY_DN30367_c0_g1","1"
"126","TE_00000070","TRINITY_DN31041_c1_g11_i1","+","__ClassII_DNA_TcMar_MITE",172,56,176,121,13.9,1.6,5.1,"TRINITY_DN31041_c1_g11","1"
"127","TE_00000070","TRINITY_DN28661_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,52,209,158,14.1,1,1.6,"TRINITY_DN28661_c0_g2","1"
"128","TE_00000070","TRINITY_DN30991_c7_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,245,366,122,18.7,0.8,3.4,"TRINITY_DN30991_c7_g1","1"
"129","TE_00000070","TRINITY_DN9445_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,6,116,111,11.2,0,3.7,"TRINITY_DN9445_c0_g1","1"
"130","TE_00000070","TRINITY_DN31041_c1_g10_i1","+","__ClassII_DNA_TcMar_MITE",172,216,336,121,18.1,0.8,4.3,"TRINITY_DN31041_c1_g10","1"
"131","TE_00000070","TRINITY_DN23202_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,110,213,104,21,0,4,"TRINITY_DN23202_c0_g1","1"
"132","TE_00000070","TRINITY_DN30367_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,60,198,139,23.9,0.7,12.9,"TRINITY_DN30367_c0_g2","1"
"133","TE_00000070","TRINITY_DN28890_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,364,450,87,22.6,1.1,3.5,"TRINITY_DN28890_c1_g1","1"
"134","TE_00000070","TRINITY_DN10329_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,78,195,118,23,1.7,4.3,"TRINITY_DN10329_c0_g1","1"
"135","TE_00000070","TRINITY_DN26556_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,8,93,86,17.6,0,7.5,"TRINITY_DN26556_c0_g1","1"
"136","TE_00000070","TRINITY_DN26556_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,8,93,86,17.6,0,7.5,"TRINITY_DN26556_c0_g2","1"
"137","TE_00000070","TRINITY_DN24037_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",172,77,190,114,29.1,0,3.6,"TRINITY_DN24037_c0_g2","1"
"138","TE_00000070","TRINITY_DN28890_c1_g3_i1","+","__ClassII_DNA_TcMar_MITE",172,364,450,87,22.6,1.1,3.5,"TRINITY_DN28890_c1_g3","1"
"139","TE_00000070","TRINITY_DN24037_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,77,190,114,28.2,0,3.6,"TRINITY_DN24037_c0_g1","1"
"140","TE_00000081","TRINITY_DN44983_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",573,22,153,132,24.4,7.6,6.8,"TRINITY_DN44983_c0_g1","1"
"141","TE_00000100","TRINITY_DN36629_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",559,107,205,99,6.1,0,0,"TRINITY_DN36629_c0_g1","1"
"142","TE_00000100","TRINITY_DN34454_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",559,1,289,289,12.5,0,0.3,"TRINITY_DN34454_c0_g1","1"
"143","TE_00000100","TRINITY_DN44448_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",559,63,290,228,24.4,0,1.3,"TRINITY_DN44448_c0_g1","1"
"144","TE_00000102","TRINITY_DN25694_c2_g1_i1","+","__ClassII_DNA_TcMar_MITE",150,35,181,147,21.4,2.7,1.3,"TRINITY_DN25694_c2_g1","1"
"145","TE_00000102","TRINITY_DN25694_c1_g1_i1","C","__ClassII_DNA_TcMar_MITE",150,159,242,84,7.2,0,1.2,"TRINITY_DN25694_c1_g1","1"
"146","TE_00000102","TRINITY_DN18804_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",150,36,176,141,20,0.7,0.7,"TRINITY_DN18804_c0_g1","1"
"147","TE_00000102","TRINITY_DN9233_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",150,161,276,116,21.7,1.7,0.8,"TRINITY_DN9233_c0_g1","1"
"148","TE_00000102","TRINITY_DN32366_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",150,214,306,93,16.3,0,1.1,"TRINITY_DN32366_c0_g1","1"
"149","TE_00000114","TRINITY_DN4953_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",250,45,201,157,24.8,3.2,2.5,"TRINITY_DN4953_c0_g1","1"
"150","TE_00000116","TRINITY_DN50760_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,10,214,205,17.9,3.45,0,"TRINITY_DN50760_c0_g1","1"
"151","TE_00000116","TRINITY_DN25907_c1_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,6,206,201,16.1,5.5,0.9,"TRINITY_DN25907_c1_g1","1"
"152","TE_00000116","TRINITY_DN30478_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,69,207,139,13.8,3.6,0.7,"TRINITY_DN30478_c0_g1","1"
"153","TE_00000116","TRINITY_DN40621_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,113,239,127,13.5,3.1,0.8,"TRINITY_DN40621_c0_g1","1"
"154","TE_00000116","TRINITY_DN25907_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,99,231,133,16.7,0.8,0.8,"TRINITY_DN25907_c0_g1","1"
"155","TE_00000116","TRINITY_DN31375_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,1,213,213,12.3,12.2,0.4,"TRINITY_DN31375_c0_g1","1"
"156","TE_00000116","TRINITY_DN43228_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,135,263,129,20.3,1.6,0.8,"TRINITY_DN43228_c0_g1","1"
"157","TE_00000116","TRINITY_DN47629_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,175,303,129,12.4,3.1,0,"TRINITY_DN47629_c0_g1","1"
"158","TE_00000116","TRINITY_DN11928_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,53,219,167,9.2,4.2,2.4,"TRINITY_DN11928_c0_g1","1"
