"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"32","TE_00000070","TRINITY_DN49697_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,88,198,111,22.9,1.8,5.6,"TRINITY_DN49697_c0_g1","1"
"33","TE_00000070","TRINITY_DN32884_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,166,258,93,18.9,0,3.3,"TRINITY_DN32884_c0_g1","1"
"34","TE_00000070","TRINITY_DN29614_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,12,125,114,19.1,0,3.6,"TRINITY_DN29614_c0_g1","1"
"35","TE_00000070","TRINITY_DN24113_c2_g1_i2","C","__ClassII_DNA_TcMar_MITE",172,591,728,138,20,0,9.5,"TRINITY_DN24113_c2_g1","2"
"36","TE_00000070","TRINITY_DN24591_c3_g9_i1","C","__ClassII_DNA_TcMar_MITE",172,75,200,126,19.7,2.4,3.2,"TRINITY_DN24591_c3_g9","1"
"37","TE_00000070","TRINITY_DN24517_c2_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,104,195,92,23.6,3.3,3.3,"TRINITY_DN24517_c2_g1","1"
"38","TE_00000070","TRINITY_DN17585_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,190,291,102,17.4,1,4,"TRINITY_DN17585_c0_g1","1"
"39","TE_00000070","TRINITY_DN11622_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,657,774,118,24.6,0,3.5,"TRINITY_DN11622_c0_g1","1"
"40","TE_00000070","TRINITY_DN24311_c2_g2_i1","+","__ClassII_DNA_TcMar_MITE",172,322,448,127,24.4,0.8,3.2,"TRINITY_DN24311_c2_g2","1"
"41","TE_00000070","TRINITY_DN6994_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,6,89,84,18.6,0,3.7,"TRINITY_DN6994_c0_g1","1"
"42","TE_00000070","TRINITY_DN18989_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,119,241,123,19.2,0,7,"TRINITY_DN18989_c0_g1","1"
"43","TE_00000070","TRINITY_DN38177_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,278,400,123,21.2,0.8,4.2,"TRINITY_DN38177_c0_g1","1"
"44","TE_00000070","TRINITY_DN24591_c3_g11_i1","C","__ClassII_DNA_TcMar_MITE",172,46,171,126,18.9,0.8,3.2,"TRINITY_DN24591_c3_g11","1"
"45","TE_00000070","TRINITY_DN19759_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,8,104,97,25.5,4.1,3.1,"TRINITY_DN19759_c0_g1","1"
"46","TE_00000070","TRINITY_DN24767_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,1596,1705,110,24.6,0,3.8,"TRINITY_DN24767_c0_g1","1"
"47","TE_00000070","TRINITY_DN24591_c3_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,79,200,122,18.8,0.8,4.2,"TRINITY_DN24591_c3_g1","1"
"48","TE_00000070","TRINITY_DN24591_c3_g3_i1","C","__ClassII_DNA_TcMar_MITE",172,34,155,122,19.5,0,3.4,"TRINITY_DN24591_c3_g3","1"
"49","TE_00000070","TRINITY_DN23607_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",172,40,143,104,21,0,4,"TRINITY_DN23607_c0_g1","1"
"50","TE_00000070","TRINITY_DN24468_c1_g2_i1","+","__ClassII_DNA_TcMar_MITE",172,89,168,80,10.3,0,2.6,"TRINITY_DN24468_c1_g2","1"
"51","TE_00000070","TRINITY_DN17585_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",172,176,277,102,19.6,2,5,"TRINITY_DN17585_c0_g2","1"
"52","TE_00000070","TRINITY_DN24311_c4_g1_i1","C","__ClassII_DNA_TcMar_MITE",172,97,208,112,10.2,0.9,3.7,"TRINITY_DN24311_c4_g1","1"
"53","TE_00000070","TRINITY_DN24591_c3_g4_i1","C","__ClassII_DNA_TcMar_MITE",172,79,200,122,18.8,0.8,4.2,"TRINITY_DN24591_c3_g4","1"
"54","TE_00000102","TRINITY_DN35862_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",150,449,547,99,6.1,0,0,"TRINITY_DN35862_c0_g1","1"
"55","TE_00000102","TRINITY_DN23330_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",150,491,621,131,31,3,3.9,"TRINITY_DN23330_c0_g1","1"
"56","TE_00000102","TRINITY_DN19079_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",150,91,238,148,15,1.4,0.7,"TRINITY_DN19079_c0_g1","1"
"57","TE_00000112","TRINITY_DN37260_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",109,48,156,109,2.8,0.9,0.9,"TRINITY_DN37260_c0_g1","1"
"58","TE_00000116","TRINITY_DN54820_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,4,162,159,8.3,22,1,"TRINITY_DN54820_c0_g1","1"
"59","TE_00000116","TRINITY_DN30194_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,21,193,173,12.7,6.4,0,"TRINITY_DN30194_c0_g1","1"
"60","TE_00000116","TRINITY_DN24615_c2_g2_i1","C","__ClassII_DNA_TcMar_MITE",323,19,163,145,2.1,0,1.4,"TRINITY_DN24615_c2_g2","1"
"61","TE_00000116","TRINITY_DN42120_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",323,251,330,80,11.4,0,1.3,"TRINITY_DN42120_c0_g1","1"
"62","TE_00000116","TRINITY_DN7716_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",323,74,373,300,8.1,6,0.9,"TRINITY_DN7716_c0_g1","1"
"63","TE_00000125","TRINITY_DN39849_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",326,1,92,92,19.6,0,0,"TRINITY_DN39849_c0_g1","1"
"64","TE_00000125","TRINITY_DN51155_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",326,78,228,151,3.3,0,0,"TRINITY_DN51155_c0_g1","1"
"65","TE_00000135","TRINITY_DN30497_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",560,93,236,144,26.6,0,0.7,"TRINITY_DN30497_c0_g1","1"
"66","TE_00000135","TRINITY_DN13407_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",560,204,385,182,23.9,2.2,1.1,"TRINITY_DN13407_c0_g2","1"
"67","TE_00000135","TRINITY_DN13407_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",560,43,361,319,29.9,3.8,1.5,"TRINITY_DN13407_c0_g1","1"
"68","TE_00000146","TRINITY_DN8817_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",91,382,465,84,20.6,0,7.7,"TRINITY_DN8817_c0_g1","1"
"69","TE_00000146","TRINITY_DN15946_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",91,493,578,86,23.8,2.3,2.3,"TRINITY_DN15946_c0_g1","1"
"70","TE_00000163","TRINITY_DN23466_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",342,1,118,118,2.6,0,1.7,"TRINITY_DN23466_c0_g2","1"
"71","TE_00000166","TRINITY_DN45198_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",278,204,286,83,20,2.6,7.9,"TRINITY_DN45198_c0_g1","1"
"72","TE_00000166","TRINITY_DN19249_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",278,22,170,149,23.8,12.1,7,"TRINITY_DN19249_c0_g1","1"
"73","TE_00000166","TRINITY_DN12442_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",278,3,126,124,19.8,6.5,6.5,"TRINITY_DN12442_c0_g1","1"
"74","TE_00000166","TRINITY_DN51315_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",278,98,205,108,18.3,17.6,4.1,"TRINITY_DN51315_c0_g1","1"
"75","TE_00000166","TRINITY_DN34413_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",278,271,372,102,21.3,0,17.2,"TRINITY_DN34413_c0_g1","1"
"76","TE_00000175","TRINITY_DN24102_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",188,18,124,107,31.8,1.9,0,"TRINITY_DN24102_c0_g1","1"
"77","TE_00000175","TRINITY_DN24102_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",188,18,124,107,31.8,1.9,0,"TRINITY_DN24102_c0_g2","1"
"78","TE_00000175","TRINITY_DN19796_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",188,42,157,116,25.4,12.9,1.6,"TRINITY_DN19796_c0_g2","1"
"79","TE_00000175","TRINITY_DN19796_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",188,260,389,130,32.8,0.8,1.6,"TRINITY_DN19796_c0_g1","1"
"80","TE_00000177","TRINITY_DN21800_c0_g3_i1","+","__ClassII_DNA_TcMar_MITE",448,614,930,317,23.1,3.95,6.8,"TRINITY_DN21800_c0_g3","1"
"81","TE_00000177","TRINITY_DN23950_c3_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,76,279,204,29.7,3.6,4.3,"TRINITY_DN23950_c3_g1","1"
"82","TE_00000177","TRINITY_DN23950_c2_g2_i1","+","__ClassII_DNA_TcMar_MITE",448,2,386,385,25.85,1.4,8.35,"TRINITY_DN23950_c2_g2","1"
"83","TE_00000177","TRINITY_DN16454_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,131,231,101,25.5,4,2.9,"TRINITY_DN16454_c0_g1","1"
"84","TE_00000177","TRINITY_DN4930_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",448,29,224,196,27.6,0.9,7.6,"TRINITY_DN4930_c0_g2","1"
"85","TE_00000177","TRINITY_DN23950_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,1,255,255,25.7,3.6,7,"TRINITY_DN23950_c1_g1","1"
"86","TE_00000177","TRINITY_DN32666_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,3,186,184,22.3,3.7,1.35,"TRINITY_DN32666_c0_g1","1"
"87","TE_00000177","TRINITY_DN23950_c2_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,14,405,392,28.4,1.7,10.6,"TRINITY_DN23950_c2_g1","1"
"88","TE_00000177","TRINITY_DN19201_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,11,296,286,27.4,2.9,12.4,"TRINITY_DN19201_c0_g1","1"
"89","TE_00000177","TRINITY_DN16454_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",448,116,216,101,25.5,4,2.9,"TRINITY_DN16454_c0_g2","1"
"90","TE_00000177","TRINITY_DN1969_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",448,7,105,99,26.5,2,1,"TRINITY_DN1969_c0_g2","1"
"91","TE_00000177","TRINITY_DN4930_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,29,224,196,27.3,0.9,7.6,"TRINITY_DN4930_c0_g1","1"
"92","TE_00000177","TRINITY_DN22426_c2_g3_i1","C","__ClassII_DNA_TcMar_MITE",448,1,158,158,19.5,0,0.6,"TRINITY_DN22426_c2_g3","1"
"93","TE_00000177","TRINITY_DN19404_c2_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,15,216,202,23.5,2.1,5.7,"TRINITY_DN19404_c2_g1","1"
"94","TE_00000177","TRINITY_DN22426_c2_g4_i1","C","__ClassII_DNA_TcMar_MITE",448,223,411,189,23.25,5,1.7,"TRINITY_DN22426_c2_g4","1"
"95","TE_00000177","TRINITY_DN38788_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,73,244,172,25.4,1.2,6.8,"TRINITY_DN38788_c0_g1","1"
"96","TE_00000177","TRINITY_DN24610_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,39,238,200,28.1,0.8,8.5,"TRINITY_DN24610_c0_g1","1"
"97","TE_00000177","TRINITY_DN21800_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,203,444,242,30.4,4.1,13,"TRINITY_DN21800_c0_g1","1"
"98","TE_00000177","TRINITY_DN23950_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,168,366,199,27.6,3,9.7,"TRINITY_DN23950_c0_g1","1"
"99","TE_00000177","TRINITY_DN21272_c1_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,60,231,172,27.3,1.3,2,"TRINITY_DN21272_c1_g1","1"
"100","TE_00000177","TRINITY_DN56730_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,22,186,165,27,1.4,2.4,"TRINITY_DN56730_c0_g1","1"
"101","TE_00000177","TRINITY_DN22426_c3_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,94,290,197,32.7,0.5,13.1,"TRINITY_DN22426_c3_g1","1"
"102","TE_00000177","TRINITY_DN20737_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",448,6,338,333,29.6,2.5,11.7,"TRINITY_DN20737_c0_g2","1"
"103","TE_00000177","TRINITY_DN12117_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,320,425,106,19.7,2.1,4.3,"TRINITY_DN12117_c0_g1","1"
"104","TE_00000177","TRINITY_DN44074_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,5,85,81,22.2,3.7,0,"TRINITY_DN44074_c0_g1","1"
"105","TE_00000177","TRINITY_DN17754_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,262,346,85,22,2.4,3.6,"TRINITY_DN17754_c0_g1","1"
"106","TE_00000177","TRINITY_DN10692_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,37,222,186,25.4,1.1,15.3,"TRINITY_DN10692_c0_g1","1"
"107","TE_00000177","TRINITY_DN364_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,76,178,103,31.4,1,1,"TRINITY_DN364_c0_g1","1"
"108","TE_00000177","TRINITY_DN1340_c0_g2_i1","+","__ClassII_DNA_TcMar_MITE",448,210,420,211,7.7,0,1.4,"TRINITY_DN1340_c0_g2","1"
"109","TE_00000177","TRINITY_DN20737_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,26,264,239,26.6,2.5,5.5,"TRINITY_DN20737_c0_g1","1"
"110","TE_00000177","TRINITY_DN18611_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,1512,1611,100,24.2,4,5,"TRINITY_DN18611_c0_g1","1"
"111","TE_00000177","TRINITY_DN24610_c4_g2_i1","+","__ClassII_DNA_TcMar_MITE",448,1,226,226,28.5,2.2,11.6,"TRINITY_DN24610_c4_g2","1"
"112","TE_00000177","TRINITY_DN19081_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,3,205,203,27.8,1,12.2,"TRINITY_DN19081_c0_g1","1"
"113","TE_00000177","TRINITY_DN10594_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,6,382,377,27.7,0.9,14.9,"TRINITY_DN10594_c0_g1","1"
"114","TE_00000177","TRINITY_DN57511_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,17,269,253,23,1.6,12.2,"TRINITY_DN57511_c0_g1","1"
"115","TE_00000177","TRINITY_DN19251_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,2,205,204,29.9,1,13.2,"TRINITY_DN19251_c0_g1","1"
"116","TE_00000177","TRINITY_DN22426_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,70,243,174,22.6,5.9,10.2,"TRINITY_DN22426_c0_g1","1"
"117","TE_00000177","TRINITY_DN20750_c4_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,16,98,83,20.5,9.6,0,"TRINITY_DN20750_c4_g1","1"
"118","TE_00000177","TRINITY_DN21800_c2_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,67,213,147,30.4,0,0.7,"TRINITY_DN21800_c2_g1","1"
"119","TE_00000177","TRINITY_DN1969_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,7,105,99,26.5,2,1,"TRINITY_DN1969_c0_g1","1"
"120","TE_00000177","TRINITY_DN22426_c2_g2_i1","C","__ClassII_DNA_TcMar_MITE",448,813,895,83,24.7,1.2,2.4,"TRINITY_DN22426_c2_g2","1"
"121","TE_00000177","TRINITY_DN13918_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,113,383,271,25.4,1.2,12.7,"TRINITY_DN13918_c0_g1","1"
"122","TE_00000177","TRINITY_DN22426_c2_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,813,895,83,19,3.6,4.9,"TRINITY_DN22426_c2_g1","1"
"123","TE_00000177","TRINITY_DN33259_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,61,163,103,30.4,1.9,1,"TRINITY_DN33259_c0_g1","1"
"124","TE_00000177","TRINITY_DN23907_c5_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,24,129,106,23,7.5,5.6,"TRINITY_DN23907_c5_g1","1"
"125","TE_00000177","TRINITY_DN13503_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,719,825,107,20.8,2.8,0.9,"TRINITY_DN13503_c0_g1","1"
"126","TE_00000177","TRINITY_DN35044_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,3,206,204,26.1,4,2.2,"TRINITY_DN35044_c0_g1","1"
"127","TE_00000177","TRINITY_DN1340_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",448,90,300,211,7.7,0,1.4,"TRINITY_DN1340_c0_g1","1"
"128","TE_00000177","TRINITY_DN24610_c0_g2_i1","C","__ClassII_DNA_TcMar_MITE",448,39,322,284,29.3,2.4,9.7,"TRINITY_DN24610_c0_g2","1"
"129","TE_00000177","TRINITY_DN43565_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,41,390,350,23.25,5.2,9.25,"TRINITY_DN43565_c0_g1","1"
"130","TE_00000177","TRINITY_DN10839_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,285,385,101,19.1,8.9,6.8,"TRINITY_DN10839_c0_g1","1"
"131","TE_00000177","TRINITY_DN56498_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",448,30,239,210,30.2,3,4.2,"TRINITY_DN56498_c0_g1","1"
"132","TE_00000183","TRINITY_DN19257_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",141,170,253,84,3.6,3.6,1.2,"TRINITY_DN19257_c0_g1","1"
"133","TE_00000185","TRINITY_DN12314_c0_g1_i1","+","__ClassII_DNA_TcMar_nMITE",652,326,476,151,34.7,1.3,0.7,"TRINITY_DN12314_c0_g1","1"
"134","TE_00000195","TRINITY_DN32918_c0_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1542,3,224,222,21.1,1.8,4.2,"TRINITY_DN32918_c0_g1","1"
"135","TE_00000195","TRINITY_DN53183_c0_g1_i1","+","__ClassII_DNA_TcMar_nMITE",1542,186,552,367,20.7,3.2,2.7,"TRINITY_DN53183_c0_g1","1"
"136","TE_00000198","TRINITY_DN33317_c0_g1_i1","+","__ClassII_DNA_TcMar_MITE",175,4,108,105,21.3,0,6.1,"TRINITY_DN33317_c0_g1","1"
"137","TE_00000215_","TRINITY_DN55833_c0_g1_i1","+","__ClassII_DNA_TcMar_nMITE",1292,1,106,106,20,0,0.9,"TRINITY_DN55833_c0_g1","1"
"138","TE_00000218","TRINITY_DN18902_c0_g2_i1","C","__ClassII_DNA_TcMar_nMITE",1079,1,272,272,8.6,5.4,0.7,"TRINITY_DN18902_c0_g2","1"
"139","TE_00000218","TRINITY_DN18902_c0_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1079,1,229,229,8.05,1.35,0.65,"TRINITY_DN18902_c0_g1","1"
"140","TE_00000228","TRINITY_DN17159_c0_g1_i2","C","__ClassII_DNA_TcMar_nMITE",1112,34,136,103,18.9,28.2,2.3,"TRINITY_DN17159_c0_g1","2"
"141","TE_00000228","TRINITY_DN51615_c0_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1112,63,178,116,19.3,6.9,1.6,"TRINITY_DN51615_c0_g1","1"
"142","TE_00000230","TRINITY_DN47820_c0_g1_i1","C","__ClassII_DNA_TcMar_MITE",198,576,733,158,18.1,5.7,1.8,"TRINITY_DN47820_c0_g1","1"
"143","TE_00000236","TRINITY_DN21881_c0_g2_i1","C","__ClassII_DNA_TcMar_nMITE",1746,1,143,143,12,0,6.7,"TRINITY_DN21881_c0_g2","1"
"144","TE_00000236","TRINITY_DN22710_c1_g1_i1","+","__ClassII_DNA_TcMar_nMITE",1746,1,704,704,15.8,0.85,0.75,"TRINITY_DN22710_c1_g1","1"
"145","TE_00000236","TRINITY_DN24564_c2_g1_i1","+","__ClassII_DNA_TcMar_nMITE",1746,1,266,266,1.5,0,0.4,"TRINITY_DN24564_c2_g1","1"
"146","TE_00000236","TRINITY_DN24564_c1_g3_i1","+","__ClassII_DNA_TcMar_nMITE",1746,8,208,201,19.4,0.5,0,"TRINITY_DN24564_c1_g3","1"
"147","TE_00000236","TRINITY_DN24564_c1_g5_i1","+","__ClassII_DNA_TcMar_nMITE",1746,1,218,218,16.6,0.5,0.5,"TRINITY_DN24564_c1_g5","1"
"148","TE_00000236","TRINITY_DN22956_c0_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1746,8,224,217,17.5,3.7,2.7,"TRINITY_DN22956_c0_g1","1"
"149","TE_00000236","TRINITY_DN53790_c0_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1746,11,250,240,22.1,7.1,5.8,"TRINITY_DN53790_c0_g1","1"
"150","TE_00000236","TRINITY_DN24633_c9_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1746,1,256,256,20.9,13.7,1,"TRINITY_DN24633_c9_g1","1"
"151","TE_00000236","TRINITY_DN21881_c0_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1746,1,115,115,11.6,0,2.7,"TRINITY_DN21881_c0_g1","1"
"152","TE_00000236","TRINITY_DN786_c0_g1_i1","C","__ClassII_DNA_TcMar_nMITE",1746,32,201,170,17.6,7.7,2.8,"TRINITY_DN786_c0_g1","1"
"153","TE_00000236","TRINITY_DN12006_c0_g2_i1","C","__ClassII_DNA_TcMar_nMITE",1746,1,257,257,23,11.3,1.8,"TRINITY_DN12006_c0_g2","1"
